Time/Iteration, TempCalcIterTime(us), ColorCalcIterTime(us), TempCalcIterBest(us), ColorCalcIterBest(us), TempCalcIterWorst(us), ColorCalcIterWorst(us), TempCalcIterAvg(us), ColorCalcIterAvg(us)
37,271.900,3475.600,260.600,1354.800,4837.600,7527.400,282.303,3021.882
38,480.400,3394.400,260.600,1354.800,4837.600,7527.400,381.351,3208.141
39,344.300,2492.200,260.600,1354.800,4837.600,7527.400,362.826,2850.170
40,276.200,2957.000,260.600,1354.800,4837.600,7527.400,319.513,2903.585
41,282.400,3029.500,260.600,1354.800,4837.600,7527.400,300.956,2966.543
42,276.700,4595.700,260.600,1354.800,4837.600,7527.400,288.828,3781.121
43,410.900,2751.700,260.600,1354.800,4837.600,7527.400,349.864,3266.411
44,292.200,2773.400,260.600,1354.800,4837.600,7527.400,321.032,3019.905
45,275.400,3055.300,260.600,1354.800,4837.600,7527.400,298.216,3037.603
46,291.200,3900.800,260.600,1354.800,4837.600,7527.400,294.708,3469.201
47,524.900,3451.900,260.600,1354.800,4837.600,7527.400,409.804,3460.551
48,597.300,3252.400,260.600,1354.800,4837.600,7527.400,503.552,3356.475
49,296.200,2672.600,260.600,1354.800,4837.600,7527.400,399.876,3014.538
50,349.900,2410.400,260.600,1354.800,4837.600,7527.400,374.888,2712.469
51,298.100,3066.800,260.600,1354.800,4837.600,7527.400,336.494,2889.634
52,711.300,3484.400,260.600,1354.800,4837.600,7527.400,523.897,3187.017
53,426.900,3195.800,260.600,1354.800,4837.600,7527.400,475.399,3191.409
54,276.900,2754.100,260.600,1354.800,4837.600,7527.400,376.149,2972.754
55,261.700,2189.000,260.600,1354.800,4837.600,7527.400,318.925,2580.877
56,320.800,2601.900,260.600,1354.800,4837.600,7527.400,319.862,2591.389
57,447.700,3731.400,260.600,1354.800,4837.600,7527.400,383.781,3161.394
58,305.200,3137.700,260.600,1354.800,4837.600,7527.400,344.491,3149.547
59,329.700,2544.600,260.600,1354.800,4837.600,7527.400,337.095,2847.074
60,316.400,3135.000,260.600,1354.800,4837.600,7527.400,326.748,2991.037
61,450.400,3443.900,260.600,1354.800,4837.600,7527.400,388.574,3217.468
62,504.800,3880.400,260.600,1354.800,4837.600,7527.400,446.687,3548.934
63,438.700,2490.300,260.600,1354.800,4837.600,7527.400,442.693,3019.617
64,347.300,2170.700,260.600,1354.800,4837.600,7527.400,394.997,2595.159
65,363.500,2428.500,260.600,1354.800,4837.600,7527.400,379.248,2511.829
66,360.500,3441.600,260.600,1354.800,4837.600,7527.400,369.874,2976.715
67,421.900,2180.300,260.600,1354.800,4837.600,7527.400,395.887,2578.507
68,285.900,2099.900,260.600,1354.800,4837.600,7527.400,340.894,2339.204
69,270.900,2537.400,260.600,1354.800,4837.600,7527.400,305.897,2438.302
70,329.900,3066.600,260.600,1354.800,4837.600,7527.400,317.898,2752.451
71,274.500,2399.500,260.600,1354.800,4837.600,7527.400,296.199,2575.975
72,593.700,3346.000,260.600,1354.800,4837.600,7527.400,444.950,2960.988
73,277.400,1988.600,260.600,1354.800,4837.600,7527.400,361.175,2474.794
74,272.700,2488.900,260.600,1354.800,4837.600,7527.400,316.937,2481.847
75,279.900,3768.300,260.600,1354.800,4837.600,7527.400,298.419,3125.073
76,275.700,3196.600,260.600,1354.800,4837.600,7527.400,287.059,3160.837
77,355.600,3103.700,260.600,1354.800,4837.600,7527.400,321.330,3132.268
78,524.300,2284.000,260.600,1354.800,4837.600,7527.400,422.815,2708.134
79,372.700,4920.800,260.600,1354.800,4837.600,7527.400,397.757,3814.467
80,552.100,3833.000,260.600,1354.800,4837.600,7527.400,474.929,3823.734
81,423.000,2743.600,260.600,1354.800,4837.600,7527.400,448.964,3283.667
82,283.500,3369.100,260.600,1354.800,4837.600,7527.400,366.232,3326.383
83,428.700,3691.700,260.600,1354.800,4837.600,7527.400,397.466,3509.042
84,263.400,4069.600,260.600,1354.800,4837.600,7527.400,330.433,3789.321
85,635.600,4060.400,260.600,1354.800,4837.600,7527.400,483.017,3924.860
86,298.900,2933.800,260.600,1354.800,4837.600,7527.400,390.958,3429.330
87,272.800,2921.400,260.600,1354.800,4837.600,7527.400,331.879,3175.365
88,272.600,3232.500,260.600,1354.800,4837.600,7527.400,302.240,3203.933
89,571.400,3453.700,260.600,1354.800,4837.600,7527.400,436.820,3328.816
90,367.100,2926.700,260.600,1354.800,4837.600,7527.400,401.960,3127.758
91,313.800,2752.600,260.600,1354.800,4837.600,7527.400,357.880,2940.179
92,274.700,2740.700,260.600,1354.800,4837.600,7527.400,316.290,2840.440
93,298.300,3658.400,260.600,1354.800,4837.600,7527.400,307.295,3249.420
94,424.900,3349.000,260.600,1354.800,4837.600,7527.400,366.097,3299.210
95,360.500,4147.800,260.600,1354.800,4837.600,7527.400,363.299,3723.505
96,1002.300,5156.700,260.600,1354.800,4837.600,7527.400,682.799,4440.102
97,935.800,1495.600,260.600,1354.800,4837.600,7527.400,809.300,2967.851
98,369.800,1242.800,260.600,1242.800,4837.600,7527.400,589.550,2105.326
99,287.800,3744.400,260.600,1242.800,4837.600,7527.400,438.675,2924.863
100,291.500,3542.200,260.600,1242.800,4837.600,7527.400,365.087,3233.531
101,270.600,2886.800,260.600,1242.800,4837.600,7527.400,317.844,3060.166
102,359.900,3363.800,260.600,1242.800,4837.600,7527.400,338.872,3211.983
103,453.500,3862.800,260.600,1242.800,4837.600,7527.400,396.186,3537.391
104,352.000,3418.700,260.600,1242.800,4837.600,7527.400,374.093,3478.046
105,289.900,3366.900,260.600,1242.800,4837.600,7527.400,331.996,3422.473
106,316.600,4398.000,260.600,1242.800,4837.600,7527.400,324.298,3910.236
107,881.000,4534.300,260.600,1242.800,4837.600,7527.400,602.649,4222.268
108,282.800,2942.000,260.600,1242.800,4837.600,7527.400,442.725,3582.134
109,275.900,2500.000,260.600,1242.800,4837.600,7527.400,359.312,3041.067
110,492.600,3109.900,260.600,1242.800,4837.600,7527.400,425.956,3075.484
111,930.200,5585.900,260.600,1242.800,4837.600,7527.400,678.078,4330.692
112,349.500,4228.700,260.600,1242.800,4837.600,7527.400,513.789,4279.696
113,349.900,2524.800,260.600,1242.800,4837.600,7527.400,431.845,3402.248
114,498.500,3581.800,260.600,1242.800,4837.600,7527.400,465.172,3492.024
115,666.900,3192.500,260.600,1242.800,4837.600,7527.400,566.036,3342.262
116,306.200,2440.000,260.600,1242.800,4837.600,7527.400,436.118,2891.131
117,342.600,1786.200,260.600,1242.800,4837.600,7527.400,389.359,2338.665
118,275.700,2067.200,260.600,1242.800,4837.600,7527.400,332.530,2202.933
119,278.200,3997.000,260.600,1242.800,4837.600,7527.400,305.365,3099.966
120,353.700,2237.700,260.600,1242.800,4837.600,7527.400,329.532,2668.833
121,275.700,1993.800,260.600,1242.800,4837.600,7527.400,302.616,2331.317
122,277.400,2113.500,260.600,1242.800,4837.600,7527.400,290.008,2222.408
123,273.400,2145.900,260.600,1242.800,4837.600,7527.400,281.704,2184.154
124,275.900,2157.800,260.600,1242.800,4837.600,7527.400,278.802,2170.977
125,363.900,3100.700,260.600,1242.800,4837.600,7527.400,321.351,2635.839
126,404.500,2257.200,260.600,1242.800,4837.600,7527.400,362.926,2446.519
127,355.200,1968.800,260.600,1242.800,4837.600,7527.400,359.063,2207.660
128,408.700,1990.800,260.600,1242.800,4837.600,7527.400,383.881,2099.230
129,281.800,2099.500,260.600,1242.800,4837.600,7527.400,332.841,2099.365
130,297.800,2175.900,260.600,1242.800,4837.600,7527.400,315.320,2137.632
131,533.600,3643.700,260.600,1242.800,4837.600,7527.400,424.460,2890.666
132,367.500,3002.300,260.600,1242.800,4837.600,7527.400,395.980,2946.483
133,358.900,2648.100,260.600,1242.800,4837.600,7527.400,377.440,2797.292
134,287.200,2619.900,260.600,1242.800,4837.600,7527.400,332.320,2708.596
135,274.200,2683.300,260.600,1242.800,4837.600,7527.400,303.260,2695.948
136,608.100,5137.200,260.600,1242.800,4837.600,7527.400,455.680,3916.574
137,340.800,3653.300,260.600,1242.800,4837.600,7527.400,398.240,3784.937
138,352.100,4311.600,260.600,1242.800,4837.600,7527.400,375.170,4048.268
139,425.200,4779.200,260.600,1242.800,4837.600,7527.400,400.185,4413.734
140,414.600,4812.100,260.600,1242.800,4837.600,7527.400,407.393,4612.917
141,521.600,3977.100,260.600,1242.800,4837.600,7527.400,464.496,4295.009
142,661.100,4462.500,260.600,1242.800,4837.600,7527.400,562.798,4378.754
143,821.900,4915.200,260.600,1242.800,4837.600,7527.400,692.349,4646.977
144,898.000,5967.100,260.600,1242.800,4837.600,7527.400,795.175,5307.039
145,610.800,2607.300,260.600,1242.800,4837.600,7527.400,702.987,3957.169
146,513.100,2506.800,260.600,1242.800,4837.600,7527.400,608.044,3231.985
147,412.200,6934.100,260.600,1242.800,4837.600,7527.400,510.122,5083.042
148,785.200,6982.100,260.600,1242.800,4837.600,7527.400,647.661,6032.571
149,440.700,3761.900,260.600,1242.800,4837.600,7527.400,544.180,4897.236
150,420.900,5690.700,260.600,1242.800,4837.600,7527.400,482.540,5293.968
151,555.500,3014.700,260.600,1242.800,4837.600,7527.400,519.020,4154.334
152,443.600,4072.900,260.600,1242.800,4837.600,7527.400,481.310,4113.617
153,438.200,2765.700,260.600,1242.800,4837.600,7527.400,459.755,3439.658
154,360.400,4832.200,260.600,1242.800,4837.600,7527.400,410.078,4135.929
155,892.200,8004.400,260.600,1242.800,4837.600,8004.400,651.139,6070.165
156,398.700,4411.700,260.600,1242.800,4837.600,8004.400,524.919,5240.932
157,370.800,5175.000,260.600,1242.800,4837.600,8004.400,447.860,5207.966
158,530.300,3956.600,260.600,1242.800,4837.600,8004.400,489.080,4582.283
159,578.200,3576.500,260.600,1242.800,4837.600,8004.400,533.640,4079.392
160,413.100,3487.800,260.600,1242.800,4837.600,8004.400,473.370,3783.596
161,301.000,4439.500,260.600,1242.800,4837.600,8004.400,387.185,4111.548
162,507.500,4638.100,260.600,1242.800,4837.600,8004.400,447.342,4374.824
163,453.600,3014.500,260.600,1242.800,4837.600,8004.400,450.471,3694.662
164,277.600,3000.500,260.600,1242.800,4837.600,8004.400,364.036,3347.581
165,332.800,3781.400,260.600,1242.800,4837.600,8004.400,348.418,3564.490
166,446.700,5054.800,260.600,1242.800,4837.600,8004.400,397.559,4309.645
167,304.600,3844.000,260.600,1242.800,4837.600,8004.400,351.079,4076.823
168,308.300,3032.200,260.600,1242.800,4837.600,8004.400,329.690,3554.511
169,371.800,4141.800,260.600,1242.800,4837.600,8004.400,350.745,3848.156
170,454.300,3844.600,260.600,1242.800,4837.600,8004.400,402.522,3846.378
171,274.300,3993.700,260.600,1242.800,4837.600,8004.400,338.411,3920.039
172,297.100,2552.900,260.600,1242.800,4837.600,8004.400,317.756,3236.469
173,450.400,2952.500,260.600,1242.800,4837.600,8004.400,384.078,3094.485
174,656.200,2689.500,260.600,1242.800,4837.600,8004.400,520.139,2891.992
175,407.900,2653.700,260.600,1242.800,4837.600,8004.400,464.019,2772.846
176,330.400,1993.600,260.600,1242.800,4837.600,8004.400,397.210,2383.223
177,351.900,2003.800,260.600,1242.800,4837.600,8004.400,374.555,2193.512
178,285.400,3343.900,260.600,1242.800,4837.600,8004.400,329.977,2768.706
179,582.700,2330.200,260.600,1242.800,4837.600,8004.400,456.339,2549.453
180,293.800,2077.200,260.600,1242.800,4837.600,8004.400,375.069,2313.326
181,283.400,3099.200,260.600,1242.800,4837.600,8004.400,329.235,2706.263
182,280.100,2253.100,260.600,1242.800,4837.600,8004.400,304.667,2479.682
183,264.200,2184.400,260.600,1242.800,4837.600,8004.400,284.434,2332.041
184,340.500,3102.600,260.600,1242.800,4837.600,8004.400,312.467,2717.320
185,398.300,2644.000,260.600,1242.800,4837.600,8004.400,355.383,2680.660
186,302.100,2120.500,260.600,1242.800,4837.600,8004.400,328.742,2400.580
187,275.600,2386.000,260.600,1242.800,4837.600,8004.400,302.171,2393.290
188,272.900,3558.100,260.600,1242.800,4837.600,8004.400,287.535,2975.695
189,475.300,4080.600,260.600,1242.800,4837.600,8004.400,381.418,3528.148
190,874.900,4645.800,260.600,1242.800,4837.600,8004.400,628.159,4086.974
191,576.600,3855.600,260.600,1242.800,4837.600,8004.400,602.379,3971.287
192,298.400,5395.000,260.600,1242.800,4837.600,8004.400,450.390,4683.143
193,483.900,4128.800,260.600,1242.800,4837.600,8004.400,467.145,4405.972
194,794.600,4060.900,260.600,1242.800,4837.600,8004.400,630.872,4233.436
195,386.000,3101.600,260.600,1242.800,4837.600,8004.400,508.436,3667.518
196,465.400,3745.200,260.600,1242.800,4837.600,8004.400,486.918,3706.359
197,407.300,4566.900,260.600,1242.800,4837.600,8004.400,447.109,4136.629
198,318.300,2779.600,260.600,1242.800,4837.600,8004.400,382.705,3458.115
199,417.800,3642.900,260.600,1242.800,4837.600,8004.400,400.252,3550.507
200,536.900,5236.200,260.600,1242.800,4837.600,8004.400,468.576,4393.354
