Time/Iteration, TempCalcIterTime(us), ColorCalcIterTime(us), TempCalcIterBest(us), ColorCalcIterBest(us), TempCalcIterWorst(us), ColorCalcIterWorst(us), TempCalcIterAvg(us), ColorCalcIterAvg(us)
71,826.900,3216.000,446.100,1760.100,1018.300,4256.800,849.422,3348.561
72,878.300,3691.100,446.100,1760.100,1018.300,4256.800,863.861,3519.831
73,1423.700,4332.700,446.100,1760.100,1423.700,4332.700,1143.781,3926.265
74,946.800,3951.500,446.100,1760.100,1423.700,4332.700,1045.290,3938.883
75,952.300,3399.100,446.100,1760.100,1423.700,4332.700,998.795,3668.991
76,805.700,4726.500,446.100,1760.100,1423.700,4726.500,902.248,4197.746
77,1382.300,4224.500,446.100,1760.100,1423.700,4726.500,1142.274,4211.123
78,873.600,3076.600,446.100,1760.100,1423.700,4726.500,1007.937,3643.861
79,879.200,3856.600,446.100,1760.100,1423.700,4726.500,943.568,3750.231
80,888.600,3136.000,446.100,1760.100,1423.700,4726.500,916.084,3443.115
81,840.500,3164.600,446.100,1760.100,1423.700,4726.500,878.292,3303.858
82,829.800,4245.500,446.100,1760.100,1423.700,4726.500,854.046,3774.679
83,970.800,3416.000,446.100,1760.100,1423.700,4726.500,912.423,3595.339
84,895.800,3308.400,446.100,1760.100,1423.700,4726.500,904.112,3451.870
85,828.300,3959.200,446.100,1760.100,1423.700,4726.500,866.206,3705.535
86,1214.700,3304.800,446.100,1760.100,1423.700,4726.500,1040.453,3505.167
87,994.200,3170.900,446.100,1760.100,1423.700,4726.500,1017.326,3338.034
88,798.600,3209.900,446.100,1760.100,1423.700,4726.500,907.963,3273.967
89,1249.400,3835.100,446.100,1760.100,1423.700,4726.500,1078.682,3554.533
90,930.600,3163.300,446.100,1760.100,1423.700,4726.500,1004.641,3358.917
91,799.700,3311.400,446.100,1760.100,1423.700,4726.500,902.170,3335.158
92,836.800,3233.700,446.100,1760.100,1423.700,4726.500,869.485,3284.429
93,833.100,3229.000,446.100,1760.100,1423.700,4726.500,851.293,3256.715
94,877.500,3089.000,446.100,1760.100,1423.700,4726.500,864.396,3172.857
95,1043.500,3153.000,446.100,1760.100,1423.700,4726.500,953.948,3162.929
96,867.700,3355.000,446.100,1760.100,1423.700,4726.500,910.824,3258.964
97,1153.800,3648.700,446.100,1760.100,1423.700,4726.500,1032.312,3453.832
98,843.400,3428.200,446.100,1760.100,1423.700,4726.500,937.856,3441.016
99,873.800,3988.000,446.100,1760.100,1423.700,4726.500,905.828,3714.508
100,959.300,3377.100,446.100,1760.100,1423.700,4726.500,932.564,3545.804
101,936.200,3996.700,446.100,1760.100,1423.700,4726.500,934.382,3771.252
102,966.200,4909.200,446.100,1760.100,1423.700,4909.200,950.291,4340.226
103,2143.500,4235.100,446.100,1760.100,2143.500,4909.200,1546.896,4287.663
104,1188.900,3243.900,446.100,1760.100,2143.500,4909.200,1367.898,3765.782
105,816.000,3893.600,446.100,1760.100,2143.500,4909.200,1091.949,3829.691
106,916.400,3284.600,446.100,1760.100,2143.500,4909.200,1004.174,3557.145
107,1208.000,3085.900,446.100,1760.100,2143.500,4909.200,1106.087,3321.523
108,784.400,3857.000,446.100,1760.100,2143.500,4909.200,945.244,3589.261
109,920.600,3241.200,446.100,1760.100,2143.500,4909.200,932.922,3415.231
110,864.800,3382.000,446.100,1760.100,2143.500,4909.200,898.861,3398.615
111,861.500,3101.400,446.100,1760.100,2143.500,4909.200,880.180,3250.008
112,1230.500,3384.300,446.100,1760.100,2143.500,4909.200,1055.340,3317.154
113,1097.300,3829.100,446.100,1760.100,2143.500,4909.200,1076.320,3573.127
114,863.900,3230.000,446.100,1760.100,2143.500,4909.200,970.110,3401.563
115,860.700,3657.200,446.100,1760.100,2143.500,4909.200,915.405,3529.382
116,1160.300,3764.800,446.100,1760.100,2143.500,4909.200,1037.853,3647.091
117,870.100,3280.000,446.100,1760.100,2143.500,4909.200,953.976,3463.545
118,807.100,3207.200,446.100,1760.100,2143.500,4909.200,880.538,3335.373
119,811.800,3329.300,446.100,1760.100,2143.500,4909.200,846.169,3332.336
120,1346.000,3263.200,446.100,1760.100,2143.500,4909.200,1096.085,3297.768
121,800.700,3141.400,446.100,1760.100,2143.500,4909.200,948.392,3219.584
122,796.300,3198.100,446.100,1760.100,2143.500,4909.200,872.346,3208.842
123,868.200,4102.000,446.100,1760.100,2143.500,4909.200,870.273,3655.421
124,909.800,3441.200,446.100,1760.100,2143.500,4909.200,890.037,3548.311
125,813.200,3646.100,446.100,1760.100,2143.500,4909.200,851.618,3597.205
126,862.400,3794.200,446.100,1760.100,2143.500,4909.200,857.009,3695.703
127,1125.500,3143.900,446.100,1760.100,2143.500,4909.200,991.255,3419.801
128,865.600,3080.800,446.100,1760.100,2143.500,4909.200,928.427,3250.301
129,868.400,3749.900,446.100,1760.100,2143.500,4909.200,898.414,3500.100
130,916.200,3156.200,446.100,1760.100,2143.500,4909.200,907.307,3328.150
131,862.300,3180.200,446.100,1760.100,2143.500,4909.200,884.803,3254.175
132,794.100,3679.200,446.100,1760.100,2143.500,4909.200,839.452,3466.688
133,1127.800,4009.100,446.100,1760.100,2143.500,4909.200,983.626,3737.894
134,1201.800,3615.000,446.100,1760.100,2143.500,4909.200,1092.713,3676.447
135,805.700,4109.200,446.100,1760.100,2143.500,4909.200,949.206,3892.823
136,868.700,3186.700,446.100,1760.100,2143.500,4909.200,908.953,3539.762
137,807.500,3268.900,446.100,1760.100,2143.500,4909.200,858.227,3404.331
138,813.800,3331.600,446.100,1760.100,2143.500,4909.200,836.013,3367.965
139,1273.400,4154.100,446.100,1760.100,2143.500,4909.200,1054.707,3761.033
140,880.700,3218.200,446.100,1760.100,2143.500,4909.200,967.703,3489.616
141,944.500,3200.900,446.100,1760.100,2143.500,4909.200,956.102,3345.258
142,1160.700,4681.800,446.100,1760.100,2143.500,4909.200,1058.401,4013.529
143,923.900,3109.500,446.100,1760.100,2143.500,4909.200,991.150,3561.515
144,980.600,3141.700,446.100,1760.100,2143.500,4909.200,985.875,3351.607
145,902.500,3332.300,446.100,1760.100,2143.500,4909.200,944.188,3341.954
146,980.000,4075.800,446.100,1760.100,2143.500,4909.200,962.094,3708.877
147,854.400,3373.200,446.100,1760.100,2143.500,4909.200,908.247,3541.038
148,1047.200,3970.800,446.100,1760.100,2143.500,4909.200,977.723,3755.919
149,1403.900,3466.600,446.100,1760.100,2143.500,4909.200,1190.812,3611.260
150,894.300,3300.700,446.100,1760.100,2143.500,4909.200,1042.556,3455.980
151,859.300,3294.600,446.100,1760.100,2143.500,4909.200,950.928,3375.290
152,1502.500,4237.600,446.100,1760.100,2143.500,4909.200,1226.714,3806.445
153,1118.100,3220.500,446.100,1760.100,2143.500,4909.200,1172.407,3513.472
154,824.100,3202.400,446.100,1760.100,2143.500,4909.200,998.253,3357.936
155,1232.400,3401.400,446.100,1760.100,2143.500,4909.200,1115.327,3379.668
156,885.100,3152.500,446.100,1760.100,2143.500,4909.200,1000.213,3266.084
157,1221.300,4076.400,446.100,1760.100,2143.500,4909.200,1110.757,3671.242
158,838.200,3231.400,446.100,1760.100,2143.500,4909.200,974.478,3451.321
159,917.100,4096.100,446.100,1760.100,2143.500,4909.200,945.789,3773.711
160,1020.200,3083.200,446.100,1760.100,2143.500,4909.200,982.995,3428.455
161,835.400,3071.500,446.100,1760.100,2143.500,4909.200,909.197,3249.978
162,1032.100,4603.500,446.100,1760.100,2143.500,4909.200,970.649,3926.739
163,968.600,3220.000,446.100,1760.100,2143.500,4909.200,969.624,3573.369
164,818.100,3219.100,446.100,1760.100,2143.500,4909.200,893.862,3396.235
165,911.100,3282.700,446.100,1760.100,2143.500,4909.200,902.481,3339.467
166,852.800,3370.300,446.100,1760.100,2143.500,4909.200,877.641,3354.884
167,826.400,3145.600,446.100,1760.100,2143.500,4909.200,852.020,3250.242
168,800.100,3329.000,446.100,1760.100,2143.500,4909.200,826.060,3289.621
169,996.200,3427.400,446.100,1760.100,2143.500,4909.200,911.130,3358.510
170,850.800,3047.100,446.100,1760.100,2143.500,4909.200,880.965,3202.805
171,805.100,3073.100,446.100,1760.100,2143.500,4909.200,843.033,3137.953
172,792.200,3327.900,446.100,1760.100,2143.500,4909.200,817.616,3232.926
173,939.100,3387.900,446.100,1760.100,2143.500,4909.200,878.358,3310.413
174,916.400,3549.700,446.100,1760.100,2143.500,4909.200,897.379,3430.057
175,859.300,3057.600,446.100,1760.100,2143.500,4909.200,878.340,3243.828
176,944.200,4344.500,446.100,1760.100,2143.500,4909.200,911.270,3794.164
177,887.900,3093.600,446.100,1760.100,2143.500,4909.200,899.585,3443.882
178,896.800,3107.600,446.100,1760.100,2143.500,4909.200,898.192,3275.741
179,1121.200,4785.800,446.100,1760.100,2143.500,4909.200,1009.696,4030.771
180,918.900,3208.500,446.100,1760.100,2143.500,4909.200,964.298,3619.635
181,858.500,11206.100,446.100,1760.100,2143.500,11206.100,911.399,7412.868
182,1853.200,4794.400,446.100,1760.100,2143.500,11206.100,1382.300,6103.634
183,1597.000,7679.200,446.100,1760.100,2143.500,11206.100,1489.650,6891.417
184,1501.500,4837.500,446.100,1760.100,2143.500,11206.100,1495.575,5864.458
185,1474.600,6746.300,446.100,1760.100,2143.500,11206.100,1485.087,6305.379
186,1321.000,4792.100,446.100,1760.100,2143.500,11206.100,1403.044,5548.740
187,1294.100,4683.800,446.100,1760.100,2143.500,11206.100,1348.572,5116.270
188,2144.700,4677.000,446.100,1760.100,2144.700,11206.100,1746.636,4896.635
189,1207.700,4571.700,446.100,1760.100,2144.700,11206.100,1477.168,4734.167
190,2468.500,5526.900,446.100,1760.100,2468.500,11206.100,1972.834,5130.534
191,1634.300,4872.600,446.100,1760.100,2468.500,11206.100,1803.567,5001.567
192,898.600,3527.600,446.100,1760.100,2468.500,11206.100,1351.083,4264.583
193,1075.000,3220.600,446.100,1760.100,2468.500,11206.100,1213.042,3742.592
194,1024.400,3698.900,446.100,1760.100,2468.500,11206.100,1118.721,3720.746
195,913.200,3859.700,446.100,1760.100,2468.500,11206.100,1015.960,3790.223
196,1288.100,3862.100,446.100,1760.100,2468.500,11206.100,1152.030,3826.161
197,1228.600,4639.500,446.100,1760.100,2468.500,11206.100,1190.315,4232.831
198,974.000,4005.300,446.100,1760.100,2468.500,11206.100,1082.158,4119.065
199,2899.700,3181.800,446.100,1760.100,2899.700,11206.100,1990.929,3650.433
200,1250.400,3169.400,446.100,1760.100,2899.700,11206.100,1620.664,3409.916
201,771.800,3226.200,446.100,1760.100,2899.700,11206.100,1196.232,3318.058
202,1159.500,3458.900,446.100,1760.100,2899.700,11206.100,1177.866,3388.479
203,641.000,2767.000,446.100,1760.100,2899.700,11206.100,909.433,3077.740
204,663.700,2444.800,446.100,1760.100,2899.700,11206.100,786.567,2761.270
205,630.700,2459.800,446.100,1760.100,2899.700,11206.100,708.633,2610.535
206,733.400,2488.700,446.100,1760.100,2899.700,11206.100,721.017,2549.617
207,753.700,2831.300,446.100,1760.100,2899.700,11206.100,737.358,2690.459
208,703.900,2484.000,446.100,1760.100,2899.700,11206.100,720.629,2587.229
209,673.800,2447.200,446.100,1760.100,2899.700,11206.100,697.215,2517.215
210,955.300,3040.500,446.100,1760.100,2899.700,11206.100,826.257,2778.857
211,1035.400,3180.800,446.100,1760.100,2899.700,11206.100,930.829,2979.829
212,679.800,2741.900,446.100,1760.100,2899.700,11206.100,805.314,2860.864
213,626.300,2720.000,446.100,1760.100,2899.700,11206.100,715.807,2790.432
214,1049.400,3115.400,446.100,1760.100,2899.700,11206.100,882.604,2952.916
215,771.400,2541.800,446.100,1760.100,2899.700,11206.100,827.002,2747.358
216,753.300,2696.400,446.100,1760.100,2899.700,11206.100,790.151,2721.879
217,754.400,2833.600,446.100,1760.100,2899.700,11206.100,772.275,2777.740
218,723.900,2510.000,446.100,1760.100,2899.700,11206.100,748.088,2643.870
219,1007.200,2888.600,446.100,1760.100,2899.700,11206.100,877.644,2766.235
220,742.100,2933.000,446.100,1760.100,2899.700,11206.100,809.872,2849.617
221,896.600,3531.800,446.100,1760.100,2899.700,11206.100,853.236,3190.709
222,994.500,5666.500,446.100,1760.100,2899.700,11206.100,923.868,4428.604
223,1353.200,4558.400,446.100,1760.100,2899.700,11206.100,1138.534,4493.502
224,1328.800,7110.400,446.100,1760.100,2899.700,11206.100,1233.667,5801.951
225,2238.800,6849.400,446.100,1760.100,2899.700,11206.100,1736.233,6325.676
226,2236.200,5752.700,446.100,1760.100,2899.700,11206.100,1986.217,6039.188
227,1622.000,5163.200,446.100,1760.100,2899.700,11206.100,1804.108,5601.194
228,2439.200,6760.600,446.100,1760.100,2899.700,11206.100,2121.654,6180.897
229,1955.000,6049.200,446.100,1760.100,2899.700,11206.100,2038.327,6115.048
230,1938.000,6329.100,446.100,1760.100,2899.700,11206.100,1988.164,6222.074
231,1334.900,7872.700,446.100,1760.100,2899.700,11206.100,1661.532,7047.387
232,2080.800,5778.800,446.100,1760.100,2899.700,11206.100,1871.166,6413.094
233,1656.300,7633.200,446.100,1760.100,2899.700,11206.100,1763.733,7023.147
234,2355.800,7969.800,446.100,1760.100,2899.700,11206.100,2059.766,7496.473
235,2016.500,9440.400,446.100,1760.100,2899.700,11206.100,2038.133,8468.437
236,2391.300,6341.400,446.100,1760.100,2899.700,11206.100,2214.717,7404.918
237,2942.000,7259.100,446.100,1760.100,2942.000,11206.100,2578.358,7332.009
238,2019.700,8649.500,446.100,1760.100,2942.000,11206.100,2299.029,7990.755
239,1539.300,5691.600,446.100,1760.100,2942.000,11206.100,1919.165,6841.177
240,2274.400,7478.500,446.100,1760.100,2942.000,11206.100,2096.782,7159.839
241,1444.800,6280.600,446.100,1760.100,2942.000,11206.100,1770.791,6720.219
242,1730.400,5673.200,446.100,1760.100,2942.000,11206.100,1750.596,6196.710
243,1323.100,6690.900,446.100,1760.100,2942.000,11206.100,1536.848,6443.805
244,2312.500,7022.500,446.100,1760.100,2942.000,11206.100,1924.674,6733.152
245,1975.400,6149.000,446.100,1760.100,2942.000,11206.100,1950.037,6441.076
246,1333.300,4655.500,446.100,1760.100,2942.000,11206.100,1641.668,5548.288
247,2039.700,8817.100,446.100,1760.100,2942.000,11206.100,1840.684,7182.694
248,1870.300,10229.600,446.100,1760.100,2942.000,11206.100,1855.492,8706.147
249,2375.900,6095.900,446.100,1760.100,2942.000,11206.100,2115.696,7401.024
250,2156.200,8513.600,446.100,1760.100,2942.000,11206.100,2135.948,7957.312
251,1037.100,3687.600,446.100,1760.100,2942.000,11206.100,1586.524,5822.456
252,2757.300,4435.400,446.100,1760.100,2942.000,11206.100,2171.912,5128.928
253,760.400,2736.400,446.100,1760.100,2942.000,11206.100,1466.156,3932.664
254,738.200,2652.200,446.100,1760.100,2942.000,11206.100,1102.178,3292.432
255,818.400,4343.100,446.100,1760.100,2942.000,11206.100,960.289,3817.766
256,777.700,2582.300,446.100,1760.100,2942.000,11206.100,868.995,3200.033
257,713.100,3627.600,446.100,1760.100,2942.000,11206.100,791.047,3413.816
258,1379.400,3448.400,446.100,1760.100,2942.000,11206.100,1085.224,3431.108
259,789.700,2934.800,446.100,1760.100,2942.000,11206.100,937.462,3182.954
260,843.600,4064.500,446.100,1760.100,2942.000,11206.100,890.531,3623.727
261,751.100,2676.600,446.100,1760.100,2942.000,11206.100,820.815,3150.164
262,717.200,3466.000,446.100,1760.100,2942.000,11206.100,769.008,3308.082
263,772.900,2733.300,446.100,1760.100,2942.000,11206.100,770.954,3020.691
264,724.800,2754.400,446.100,1760.100,2942.000,11206.100,747.877,2887.545
265,715.300,2712.500,446.100,1760.100,2942.000,11206.100,731.588,2800.023
266,1204.300,4174.200,446.100,1760.100,2942.000,11206.100,967.944,3487.111
267,1093.000,2979.100,446.100,1760.100,2942.000,11206.100,1030.472,3233.106
268,781.300,2725.400,446.100,1760.100,2942.000,11206.100,905.886,2979.253
269,797.300,3632.300,446.100,1760.100,2942.000,11206.100,851.593,3305.776
270,1877.200,3856.700,446.100,1760.100,2942.000,11206.100,1364.397,3581.238
271,990.200,3173.200,446.100,1760.100,2942.000,11206.100,1177.298,3377.219
272,1727.900,4154.200,446.100,1760.100,2942.000,11206.100,1452.599,3765.710
273,1555.300,4339.300,446.100,1760.100,2942.000,11206.100,1503.950,4052.505
274,762.100,2651.700,446.100,1760.100,2942.000,11206.100,1133.025,3352.102
275,933.500,2845.100,446.100,1760.100,2942.000,11206.100,1033.262,3098.601
276,688.600,3049.000,446.100,1760.100,2942.000,11206.100,860.931,3073.801
277,790.600,2776.000,446.100,1760.100,2942.000,11206.100,825.766,2924.900
278,712.000,3556.100,446.100,1760.100,2942.000,11206.100,768.883,3240.500
279,760.200,2696.200,446.100,1760.100,2942.000,11206.100,764.541,2968.350
280,790.800,2946.200,446.100,1760.100,2942.000,11206.100,777.671,2957.275
281,1025.300,2914.400,446.100,1760.100,2942.000,11206.100,901.485,2935.838
282,964.100,3706.600,446.100,1760.100,2942.000,11206.100,932.793,3321.219
283,761.100,2628.300,446.100,1760.100,2942.000,11206.100,846.946,2974.759
284,1414.300,5309.000,446.100,1760.100,2942.000,11206.100,1130.623,4141.880
285,762.900,2917.100,446.100,1760.100,2942.000,11206.100,946.762,3529.490
286,751.100,2915.900,446.100,1760.100,2942.000,11206.100,848.931,3222.695
287,708.700,2761.600,446.100,1760.100,2942.000,11206.100,778.815,2992.147
288,982.100,2733.400,446.100,1760.100,2942.000,11206.100,880.458,2862.774
289,753.700,2607.300,446.100,1760.100,2942.000,11206.100,817.079,2735.037
290,694.000,2639.700,446.100,1760.100,2942.000,11206.100,755.539,2687.368
291,697.200,2732.600,446.100,1760.100,2942.000,11206.100,726.370,2709.984
292,891.100,2871.200,446.100,1760.100,2942.000,11206.100,808.735,2790.592
293,753.400,2715.000,446.100,1760.100,2942.000,11206.100,781.067,2752.796
294,669.000,2662.800,446.100,1760.100,2942.000,11206.100,725.034,2707.798
295,659.000,2944.200,446.100,1760.100,2942.000,11206.100,692.017,2825.999
296,693.100,3773.200,446.100,1760.100,2942.000,11206.100,692.558,3299.600
297,742.100,2591.500,446.100,1760.100,2942.000,11206.100,717.329,2945.550
298,892.300,2991.700,446.100,1760.100,2942.000,11206.100,804.815,2968.625
299,699.900,2561.700,446.100,1760.100,2942.000,11206.100,752.357,2765.162
300,741.400,3380.900,446.100,1760.100,2942.000,11206.100,746.879,3073.031
301,730.900,2619.900,446.100,1760.100,2942.000,11206.100,738.889,2846.466
302,678.300,2515.700,446.100,1760.100,2942.000,11206.100,708.595,2681.083
303,680.700,2483.500,446.100,1760.100,2942.000,11206.100,694.647,2582.291
304,698.300,3352.800,446.100,1760.100,2942.000,11206.100,696.474,2967.546
305,774.100,2602.800,446.100,1760.100,2942.000,11206.100,735.287,2785.173
306,680.200,2551.600,446.100,1760.100,2942.000,11206.100,707.743,2668.386
307,692.600,2612.900,446.100,1760.100,2942.000,11206.100,700.172,2640.643
308,845.600,3098.700,446.100,1760.100,2942.000,11206.100,772.886,2869.672
309,727.700,3184.300,446.100,1760.100,2942.000,11206.100,750.293,3026.986
310,663.500,2661.100,446.100,1760.100,2942.000,11206.100,706.896,2844.043
311,674.000,2788.900,446.100,1760.100,2942.000,11206.100,690.448,2816.471
312,1168.300,4069.900,446.100,1760.100,2942.000,11206.100,929.374,3443.186
313,746.400,2678.300,446.100,1760.100,2942.000,11206.100,837.887,3060.743
314,739.100,2556.800,446.100,1760.100,2942.000,11206.100,788.494,2808.771
315,1150.100,3309.200,446.100,1760.100,2942.000,11206.100,969.297,3058.986
316,1306.200,4520.300,446.100,1760.100,2942.000,11206.100,1137.748,3789.643
317,887.100,3107.700,446.100,1760.100,2942.000,11206.100,1012.424,3448.671
318,951.100,3122.100,446.100,1760.100,2942.000,11206.100,981.762,3285.386
319,949.700,3287.300,446.100,1760.100,2942.000,11206.100,965.731,3286.343
320,899.700,3055.000,446.100,1760.100,2942.000,11206.100,932.716,3170.671
321,839.400,3343.100,446.100,1760.100,2942.000,11206.100,886.058,3256.886
322,854.700,3314.700,446.100,1760.100,2942.000,11206.100,870.379,3285.793
323,1302.400,3300.000,446.100,1760.100,2942.000,11206.100,1086.389,3292.896
324,819.200,3380.900,446.100,1760.100,2942.000,11206.100,952.795,3336.898
325,833.500,3150.700,446.100,1760.100,2942.000,11206.100,893.147,3243.799
326,839.800,3419.200,446.100,1760.100,2942.000,11206.100,866.474,3331.500
327,907.000,3067.100,446.100,1760.100,2942.000,11206.100,886.737,3199.300
328,925.600,3823.100,446.100,1760.100,2942.000,11206.100,906.168,3511.200
329,1026.100,4173.600,446.100,1760.100,2942.000,11206.100,966.134,3842.400
330,1491.300,5278.500,446.100,1760.100,2942.000,11206.100,1228.717,4560.450
331,1304.800,5038.600,446.100,1760.100,2942.000,11206.100,1266.759,4799.525
332,1644.600,7456.900,446.100,1760.100,2942.000,11206.100,1455.679,6128.212
333,1471.700,5119.400,446.100,1760.100,2942.000,11206.100,1463.690,5623.806
334,2836.700,6908.300,446.100,1760.100,2942.000,11206.100,2150.195,6266.053
335,1798.900,8147.200,446.100,1760.100,2942.000,11206.100,1974.547,7206.627
336,2152.000,7914.200,446.100,1760.100,2942.000,11206.100,2063.274,7560.413
337,4282.900,5491.600,446.100,1760.100,4282.900,11206.100,3173.087,6526.007
338,1483.000,5323.800,446.100,1760.100,4282.900,11206.100,2328.043,5924.903
339,2129.200,5689.400,446.100,1760.100,4282.900,11206.100,2228.622,5807.152
340,1373.100,5587.100,446.100,1760.100,4282.900,11206.100,1800.861,5697.126
341,1497.500,5262.000,446.100,1760.100,4282.900,11206.100,1649.180,5479.563
342,1478.600,6514.000,446.100,1760.100,4282.900,11206.100,1563.890,5996.781
343,2225.400,5565.200,446.100,1760.100,4282.900,11206.100,1894.645,5780.991
344,1369.100,5980.600,446.100,1760.100,4282.900,11206.100,1631.873,5880.795
345,2186.600,5160.400,446.100,1760.100,4282.900,11206.100,1909.236,5520.598
346,1389.500,6227.600,446.100,1760.100,4282.900,11206.100,1649.368,5874.099
347,3033.600,8516.500,446.100,1760.100,4282.900,11206.100,2341.484,7195.299
348,1545.500,6101.400,446.100,1760.100,4282.900,11206.100,1943.492,6648.350
