Time/Iteration, TempCalcIterTime(us), ColorCalcIterTime(us), TempCalcIterBest(us), ColorCalcIterBest(us), TempCalcIterWorst(us), ColorCalcIterWorst(us), TempCalcIterAvg(us), ColorCalcIterAvg(us)
110,1444.600,6090.100,456.700,1781.000,2976.500,8990.500,1473.670,6349.064
111,1496.700,5698.500,456.700,1781.000,2976.500,8990.500,1485.185,6023.782
112,1423.300,6624.300,456.700,1781.000,2976.500,8990.500,1454.243,6324.041
113,1483.600,5616.400,456.700,1781.000,2976.500,8990.500,1468.921,5970.220
114,1851.100,5982.100,456.700,1781.000,2976.500,8990.500,1660.011,5976.160
115,1487.300,6989.800,456.700,1781.000,2976.500,8990.500,1573.655,6482.980
116,1345.800,5888.100,456.700,1781.000,2976.500,8990.500,1459.728,6185.540
117,1431.400,6959.200,456.700,1781.000,2976.500,8990.500,1445.564,6572.370
118,1375.700,6069.900,456.700,1781.000,2976.500,8990.500,1410.632,6321.135
119,1403.100,6039.800,456.700,1781.000,2976.500,8990.500,1406.866,6180.468
120,1493.200,6381.000,456.700,1781.000,2976.500,8990.500,1450.033,6280.734
121,1385.100,6595.100,456.700,1781.000,2976.500,8990.500,1417.566,6437.917
122,1462.400,7780.300,456.700,1781.000,2976.500,8990.500,1439.983,7109.108
123,2210.500,7036.100,456.700,1781.000,2976.500,8990.500,1825.242,7072.604
124,1903.800,6411.800,456.700,1781.000,2976.500,8990.500,1864.521,6742.202
125,1368.500,5667.600,456.700,1781.000,2976.500,8990.500,1616.510,6204.901
126,2076.400,6523.200,456.700,1781.000,2976.500,8990.500,1846.455,6364.051
127,1495.400,5760.800,456.700,1781.000,2976.500,8990.500,1670.928,6062.425
128,1582.100,6542.000,456.700,1781.000,2976.500,8990.500,1626.514,6302.213
129,1457.700,6266.000,456.700,1781.000,2976.500,8990.500,1542.107,6284.106
130,2218.300,6185.400,456.700,1781.000,2976.500,8990.500,1880.203,6234.753
131,1419.300,6875.000,456.700,1781.000,2976.500,8990.500,1649.752,6554.877
132,2670.700,6804.500,456.700,1781.000,2976.500,8990.500,2160.226,6679.688
133,1772.800,7516.300,456.700,1781.000,2976.500,8990.500,1966.513,7097.994
134,1432.100,6191.700,456.700,1781.000,2976.500,8990.500,1699.306,6644.847
135,1652.400,6754.700,456.700,1781.000,2976.500,8990.500,1675.853,6699.774
136,1331.700,6296.400,456.700,1781.000,2976.500,8990.500,1503.777,6498.087
137,1618.600,6541.300,456.700,1781.000,2976.500,8990.500,1561.188,6519.693
138,1360.100,7336.900,456.700,1781.000,2976.500,8990.500,1460.644,6928.297
139,1475.700,6237.300,456.700,1781.000,2976.500,8990.500,1468.172,6582.798
140,1336.400,6486.900,456.700,1781.000,2976.500,8990.500,1402.286,6534.849
141,1424.700,5955.100,456.700,1781.000,2976.500,8990.500,1413.493,6244.975
142,1416.500,5790.300,456.700,1781.000,2976.500,8990.500,1414.997,6017.637
143,1441.100,7063.700,456.700,1781.000,2976.500,8990.500,1428.048,6540.669
144,1538.700,5806.000,456.700,1781.000,2976.500,8990.500,1483.374,6173.334
145,1972.200,5765.400,456.700,1781.000,2976.500,8990.500,1727.787,5969.367
146,1464.800,6078.300,456.700,1781.000,2976.500,8990.500,1596.294,6023.834
147,1823.600,6577.800,456.700,1781.000,2976.500,8990.500,1709.947,6300.817
148,1367.700,5854.800,456.700,1781.000,2976.500,8990.500,1538.823,6077.808
149,1759.100,5986.200,456.700,1781.000,2976.500,8990.500,1648.962,6032.004
150,1305.800,8139.200,456.700,1781.000,2976.500,8990.500,1477.381,7085.602
151,1418.300,6673.200,456.700,1781.000,2976.500,8990.500,1447.840,6879.401
152,2669.400,7588.700,456.700,1781.000,2976.500,8990.500,2058.620,7234.051
153,1446.500,6014.500,456.700,1781.000,2976.500,8990.500,1752.560,6624.275
154,2318.300,7098.600,456.700,1781.000,2976.500,8990.500,2035.430,6861.438
155,1667.300,11260.600,456.700,1781.000,2976.500,11260.600,1851.365,9061.019
156,2454.100,9622.500,456.700,1781.000,2976.500,11260.600,2152.733,9341.759
157,3874.100,10172.600,456.700,1781.000,3874.100,11260.600,3013.416,9757.180
158,7510.000,11453.900,456.700,1781.000,7510.000,11453.900,5261.708,10605.540
159,2772.100,8575.500,456.700,1781.000,7510.000,11453.900,4016.904,9590.520
160,2299.600,8483.400,456.700,1781.000,7510.000,11453.900,3158.252,9036.960
161,1935.200,6653.300,456.700,1781.000,7510.000,11453.900,2546.726,7845.130
162,1052.500,3725.300,456.700,1781.000,7510.000,11453.900,1799.613,5785.215
163,875.100,4112.100,456.700,1781.000,7510.000,11453.900,1337.357,4948.657
164,1284.700,3900.000,456.700,1781.000,7510.000,11453.900,1311.028,4424.329
165,655.700,3024.600,456.700,1781.000,7510.000,11453.900,983.364,3724.464
166,835.500,3423.000,456.700,1781.000,7510.000,11453.900,909.432,3573.732
167,1014.900,4555.400,456.700,1781.000,7510.000,11453.900,962.166,4064.566
168,865.800,3610.700,456.700,1781.000,7510.000,11453.900,913.983,3837.633
169,844.800,3558.900,456.700,1781.000,7510.000,11453.900,879.392,3698.267
170,810.600,3623.500,456.700,1781.000,7510.000,11453.900,844.996,3660.883
171,876.300,3828.400,456.700,1781.000,7510.000,11453.900,860.648,3744.642
172,812.200,3592.100,456.700,1781.000,7510.000,11453.900,836.424,3668.371
173,1056.200,4411.500,456.700,1781.000,7510.000,11453.900,946.312,4039.935
174,1159.500,4588.400,456.700,1781.000,7510.000,11453.900,1052.906,4314.168
175,1124.900,4425.000,456.700,1781.000,7510.000,11453.900,1088.903,4369.584
176,1615.200,6417.600,456.700,1781.000,7510.000,11453.900,1352.051,5393.592
177,1144.000,4461.100,456.700,1781.000,7510.000,11453.900,1248.026,4927.346
178,1114.900,6709.100,456.700,1781.000,7510.000,11453.900,1181.463,5818.223
179,1583.100,4541.500,456.700,1781.000,7510.000,11453.900,1382.281,5179.861
180,1051.700,6610.600,456.700,1781.000,7510.000,11453.900,1216.991,5895.231
181,1964.600,5642.100,456.700,1781.000,7510.000,11453.900,1590.795,5768.665
182,1344.600,4849.900,456.700,1781.000,7510.000,11453.900,1467.698,5309.283
183,1341.800,5280.800,456.700,1781.000,7510.000,11453.900,1404.749,5295.041
184,1064.400,5145.300,456.700,1781.000,7510.000,11453.900,1234.574,5220.171
185,2464.600,5359.700,456.700,1781.000,7510.000,11453.900,1849.587,5289.935
186,1061.500,4494.700,456.700,1781.000,7510.000,11453.900,1455.544,4892.318
187,1361.800,5157.900,456.700,1781.000,7510.000,11453.900,1408.672,5025.109
188,1283.200,4733.700,456.700,1781.000,7510.000,11453.900,1345.936,4879.404
189,1050.700,5151.100,456.700,1781.000,7510.000,11453.900,1198.318,5015.252
190,1889.900,5391.300,456.700,1781.000,7510.000,11453.900,1544.109,5203.276
191,1168.900,4894.400,456.700,1781.000,7510.000,11453.900,1356.504,5048.838
192,1619.000,5060.500,456.700,1781.000,7510.000,11453.900,1487.752,5054.669
193,1173.000,4426.400,456.700,1781.000,7510.000,11453.900,1330.376,4740.535
194,1236.600,6115.300,456.700,1781.000,7510.000,11453.900,1283.488,5427.917
195,1561.100,4561.900,456.700,1781.000,7510.000,11453.900,1422.294,4994.909
196,1054.200,4887.500,456.700,1781.000,7510.000,11453.900,1238.247,4941.204
197,2075.800,4970.000,456.700,1781.000,7510.000,11453.900,1657.024,4955.602
198,1183.200,4698.300,456.700,1781.000,7510.000,11453.900,1420.112,4826.951
199,1601.100,4879.000,456.700,1781.000,7510.000,11453.900,1510.606,4852.976
200,1118.700,4477.800,456.700,1781.000,7510.000,11453.900,1314.653,4665.388
201,1046.800,4362.800,456.700,1781.000,7510.000,11453.900,1180.726,4514.094
202,1377.600,4399.000,456.700,1781.000,7510.000,11453.900,1279.163,4456.547
203,1022.800,4505.900,456.700,1781.000,7510.000,11453.900,1150.982,4481.223
204,1051.700,4927.300,456.700,1781.000,7510.000,11453.900,1101.341,4704.262
205,1107.000,4904.200,456.700,1781.000,7510.000,11453.900,1104.170,4804.231
206,1139.100,4915.500,456.700,1781.000,7510.000,11453.900,1121.635,4859.865
207,1198.900,4413.600,456.700,1781.000,7510.000,11453.900,1160.268,4636.733
208,1262.000,4301.600,456.700,1781.000,7510.000,11453.900,1211.134,4469.166
209,1167.000,4397.700,456.700,1781.000,7510.000,11453.900,1189.067,4433.433
210,1180.000,4509.400,456.700,1781.000,7510.000,11453.900,1184.533,4471.417
211,1102.500,4311.200,456.700,1781.000,7510.000,11453.900,1143.517,4391.308
212,1053.500,5184.600,456.700,1781.000,7510.000,11453.900,1098.508,4787.954
213,1113.800,4368.400,456.700,1781.000,7510.000,11453.900,1106.154,4578.177
214,1034.300,4606.900,456.700,1781.000,7510.000,11453.900,1070.227,4592.539
215,1459.300,7330.200,456.700,1781.000,7510.000,11453.900,1264.764,5961.369
216,1351.800,6232.600,456.700,1781.000,7510.000,11453.900,1308.282,6096.985
217,3222.400,6611.500,456.700,1781.000,7510.000,11453.900,2265.341,6354.242
218,1408.500,7607.600,456.700,1781.000,7510.000,11453.900,1836.920,6980.921
219,1438.800,5842.700,456.700,1781.000,7510.000,11453.900,1637.860,6411.811
220,1404.300,6711.300,456.700,1781.000,7510.000,11453.900,1521.080,6561.555
221,1370.600,5736.700,456.700,1781.000,7510.000,11453.900,1445.840,6149.128
222,2463.100,8076.300,456.700,1781.000,7510.000,11453.900,1954.470,7112.714
223,1592.900,8035.200,456.700,1781.000,7510.000,11453.900,1773.685,7573.957
224,1536.400,6405.400,456.700,1781.000,7510.000,11453.900,1655.043,6989.678
225,2503.500,7325.000,456.700,1781.000,7510.000,11453.900,2079.271,7157.339
226,1408.400,6589.600,456.700,1781.000,7510.000,11453.900,1743.836,6873.470
227,2346.300,7702.600,456.700,1781.000,7510.000,11453.900,2045.068,7288.035
228,1401.700,6627.100,456.700,1781.000,7510.000,11453.900,1723.384,6957.567
229,1566.100,5927.800,456.700,1781.000,7510.000,11453.900,1644.742,6442.684
230,2184.100,6955.600,456.700,1781.000,7510.000,11453.900,1914.421,6699.142
231,1504.800,7246.100,456.700,1781.000,7510.000,11453.900,1709.610,6972.621
232,1391.800,7959.400,456.700,1781.000,7510.000,11453.900,1550.705,7466.010
233,1491.300,6487.400,456.700,1781.000,7510.000,11453.900,1521.003,6976.705
234,2140.800,7538.200,456.700,1781.000,7510.000,11453.900,1830.901,7257.453
235,1611.600,7567.700,456.700,1781.000,7510.000,11453.900,1721.251,7412.576
236,1574.700,8395.300,456.700,1781.000,7510.000,11453.900,1647.975,7903.938
237,1342.600,8880.400,456.700,1781.000,7510.000,11453.900,1495.288,8392.169
238,2066.300,9675.600,456.700,1781.000,7510.000,11453.900,1780.794,9033.885
239,4538.000,8330.400,456.700,1781.000,7510.000,11453.900,3159.397,8682.142
240,3038.700,9556.400,456.700,1781.000,7510.000,11453.900,3099.048,9119.271
241,6846.900,16970.300,456.700,1781.000,7510.000,16970.300,4972.974,13044.786
242,2871.200,5598.700,456.700,1781.000,7510.000,16970.300,3922.087,9321.743
243,1123.300,4724.800,456.700,1781.000,7510.000,16970.300,2522.694,7023.271
244,805.200,3226.400,456.700,1781.000,7510.000,16970.300,1663.947,5124.836
245,917.200,3277.900,456.700,1781.000,7510.000,16970.300,1290.573,4201.368
246,1042.700,5382.100,456.700,1781.000,7510.000,16970.300,1166.637,4791.734
247,740.000,2637.200,456.700,1781.000,7510.000,16970.300,953.318,3714.467
248,688.200,3178.500,456.700,1781.000,7510.000,16970.300,820.759,3446.483
249,712.800,3409.500,456.700,1781.000,7510.000,16970.300,766.780,3427.992
250,1134.300,5212.100,456.700,1781.000,7510.000,16970.300,950.540,4320.046
251,777.700,3126.000,456.700,1781.000,7510.000,16970.300,864.120,3723.023
252,750.400,3861.900,456.700,1781.000,7510.000,16970.300,807.260,3792.461
253,1376.000,3888.600,456.700,1781.000,7510.000,16970.300,1091.630,3840.531
254,856.500,3118.300,456.700,1781.000,7510.000,16970.300,974.065,3479.415
255,768.700,4611.100,456.700,1781.000,7510.000,16970.300,871.382,4045.258
256,1400.500,4876.900,456.700,1781.000,7510.000,16970.300,1135.941,4461.079
257,883.700,3177.900,456.700,1781.000,7510.000,16970.300,1009.821,3819.489
258,753.100,3502.200,456.700,1781.000,7510.000,16970.300,881.460,3660.845
259,1337.100,4585.600,456.700,1781.000,7510.000,16970.300,1109.280,4123.222
260,811.300,3208.000,456.700,1781.000,7510.000,16970.300,960.290,3665.611
261,684.300,3254.700,456.700,1781.000,7510.000,16970.300,822.295,3460.156
262,741.600,3527.100,456.700,1781.000,7510.000,16970.300,781.948,3493.628
263,1259.500,3157.200,456.700,1781.000,7510.000,16970.300,1020.724,3325.414
264,701.300,3374.300,456.700,1781.000,7510.000,16970.300,861.012,3349.857
265,739.900,3036.200,456.700,1781.000,7510.000,16970.300,800.456,3193.028
266,930.200,4243.400,456.700,1781.000,7510.000,16970.300,865.328,3718.214
267,799.800,3318.500,456.700,1781.000,7510.000,16970.300,832.564,3518.357
268,773.800,3032.900,456.700,1781.000,7510.000,16970.300,803.182,3275.629
269,693.800,3446.000,456.700,1781.000,7510.000,16970.300,748.491,3360.814
270,818.700,3248.400,456.700,1781.000,7510.000,16970.300,783.595,3304.607
271,756.600,3147.700,456.700,1781.000,7510.000,16970.300,770.098,3226.154
272,862.300,3233.300,456.700,1781.000,7510.000,16970.300,816.199,3229.727
273,854.300,3781.900,456.700,1781.000,7510.000,16970.300,835.249,3505.813
274,1367.300,3473.400,456.700,1781.000,7510.000,16970.300,1101.275,3489.607
275,815.300,3417.100,456.700,1781.000,7510.000,16970.300,958.287,3453.353
276,851.100,3821.400,456.700,1781.000,7510.000,16970.300,904.694,3637.377
277,1101.500,5371.400,456.700,1781.000,7510.000,16970.300,1003.097,4504.388
278,856.900,4216.800,456.700,1781.000,7510.000,16970.300,929.998,4360.594
279,1268.000,5437.800,456.700,1781.000,7510.000,16970.300,1098.999,4899.197
280,1096.500,4448.700,456.700,1781.000,7510.000,16970.300,1097.750,4673.949
281,1016.000,5444.300,456.700,1781.000,7510.000,16970.300,1056.875,5059.124
282,2131.400,6699.000,456.700,1781.000,7510.000,16970.300,1594.137,5879.062
283,1367.700,6502.400,456.700,1781.000,7510.000,16970.300,1480.919,6190.731
284,1949.900,6389.600,456.700,1781.000,7510.000,16970.300,1715.409,6290.166
285,1381.900,6732.500,456.700,1781.000,7510.000,16970.300,1548.655,6511.333
286,1562.000,5918.300,456.700,1781.000,7510.000,16970.300,1555.327,6214.816
287,1379.500,6905.800,456.700,1781.000,7510.000,16970.300,1467.414,6560.308
288,1447.300,6311.100,456.700,1781.000,7510.000,16970.300,1457.357,6435.704
289,2281.600,7843.600,456.700,1781.000,7510.000,16970.300,1869.478,7139.652
290,1510.500,6584.500,456.700,1781.000,7510.000,16970.300,1689.989,6862.076
291,3445.700,6004.600,456.700,1781.000,7510.000,16970.300,2567.845,6433.338
292,1694.800,8525.400,456.700,1781.000,7510.000,16970.300,2131.322,7479.369
293,1853.800,5563.500,456.700,1781.000,7510.000,16970.300,1992.561,6521.435
294,1271.400,5597.400,456.700,1781.000,7510.000,16970.300,1631.981,6059.417
295,1285.000,5495.000,456.700,1781.000,7510.000,16970.300,1458.490,5777.209
296,1230.100,6166.800,456.700,1781.000,7510.000,16970.300,1344.295,5972.004
297,1448.700,5393.700,456.700,1781.000,7510.000,16970.300,1396.498,5682.852
298,1556.000,5414.800,456.700,1781.000,7510.000,16970.300,1476.249,5548.826
299,1445.100,7352.900,456.700,1781.000,7510.000,16970.300,1460.674,6450.863
300,1264.400,5316.800,456.700,1781.000,7510.000,16970.300,1362.537,5883.832
301,3263.100,6693.100,456.700,1781.000,7510.000,16970.300,2312.819,6288.466
302,1341.500,5345.900,456.700,1781.000,7510.000,16970.300,1827.159,5817.183
303,1456.800,5786.800,456.700,1781.000,7510.000,16970.300,1641.980,5801.991
304,1353.600,5946.000,456.700,1781.000,7510.000,16970.300,1497.790,5873.996
305,2127.100,5902.400,456.700,1781.000,7510.000,16970.300,1812.445,5888.198
306,1369.600,5740.000,456.700,1781.000,7510.000,16970.300,1591.022,5814.099
307,2067.600,5808.600,456.700,1781.000,7510.000,16970.300,1829.311,5811.349
308,1269.200,5293.900,456.700,1781.000,7510.000,16970.300,1549.256,5552.625
309,1295.800,5891.900,456.700,1781.000,7510.000,16970.300,1422.528,5722.262
310,1415.500,5301.500,456.700,1781.000,7510.000,16970.300,1419.014,5511.881
311,1307.900,5902.800,456.700,1781.000,7510.000,16970.300,1363.457,5707.341
312,1256.000,5304.100,456.700,1781.000,7510.000,16970.300,1309.728,5505.720
313,1591.500,8123.000,456.700,1781.000,7510.000,16970.300,1450.614,6814.360
314,1393.900,5628.900,456.700,1781.000,7510.000,16970.300,1422.257,6221.630
315,2078.200,5696.000,456.700,1781.000,7510.000,16970.300,1750.229,5958.815
316,1261.400,5300.300,456.700,1781.000,7510.000,16970.300,1505.814,5629.558
317,2001.800,5449.100,456.700,1781.000,7510.000,16970.300,1753.807,5539.329
318,1272.600,5553.200,456.700,1781.000,7510.000,16970.300,1513.204,5546.264
319,2146.400,6261.600,456.700,1781.000,7510.000,16970.300,1829.802,5903.932
320,1334.400,5767.200,456.700,1781.000,7510.000,16970.300,1582.101,5835.566
321,1994.900,6568.300,456.700,1781.000,7510.000,16970.300,1788.500,6201.933
322,1373.200,6871.400,456.700,1781.000,7510.000,16970.300,1580.850,6536.667
323,1795.600,6924.300,456.700,1781.000,7510.000,16970.300,1688.225,6730.483
324,2042.400,7631.700,456.700,1781.000,7510.000,16970.300,1865.313,7181.092
325,1711.800,5538.300,456.700,1781.000,7510.000,16970.300,1788.556,6359.696
326,1289.900,7648.500,456.700,1781.000,7510.000,16970.300,1539.228,7004.098
327,1334.100,5975.900,456.700,1781.000,7510.000,16970.300,1436.664,6489.999
328,1371.400,5434.700,456.700,1781.000,7510.000,16970.300,1404.032,5962.349
329,1364.500,5509.100,456.700,1781.000,7510.000,16970.300,1384.266,5735.725
330,1222.100,7328.600,456.700,1781.000,7510.000,16970.300,1303.183,6532.162
331,1696.400,5616.800,456.700,1781.000,7510.000,16970.300,1499.792,6074.481
332,1261.100,7134.600,456.700,1781.000,7510.000,16970.300,1380.446,6604.541
333,1356.700,5291.500,456.700,1781.000,7510.000,16970.300,1368.573,5948.020
334,1970.700,6723.800,456.700,1781.000,7510.000,16970.300,1669.636,6335.910
335,1397.000,5240.900,456.700,1781.000,7510.000,16970.300,1533.318,5788.405
336,1330.700,5448.200,456.700,1781.000,7510.000,16970.300,1432.009,5618.303
337,1374.200,5255.700,456.700,1781.000,7510.000,16970.300,1403.105,5437.001
338,1308.100,6917.600,456.700,1781.000,7510.000,16970.300,1355.602,6177.301
339,1473.100,5748.000,456.700,1781.000,7510.000,16970.300,1414.351,5962.650
340,1199.300,7599.500,456.700,1781.000,7510.000,16970.300,1306.826,6781.075
