Time/Iteration, TempCalcIterTime(us), ColorCalcIterTime(us), TempCalcIterBest(us), ColorCalcIterBest(us), TempCalcIterWorst(us), ColorCalcIterWorst(us), TempCalcIterAvg(us), ColorCalcIterAvg(us)
367,318.900,1129.200,264.000,974.600,821.900,1832.900,307.103,1135.390
368,306.000,1093.100,264.000,974.600,821.900,1832.900,306.551,1114.245
369,293.900,1093.600,264.000,974.600,821.900,1832.900,300.226,1103.923
370,286.100,1117.700,264.000,974.600,821.900,1832.900,293.163,1110.811
371,305.500,1152.000,264.000,974.600,821.900,1832.900,299.331,1131.406
372,301.300,1136.200,264.000,974.600,821.900,1832.900,300.316,1133.803
373,280.400,1118.000,264.000,974.600,821.900,1832.900,290.358,1125.901
374,275.900,1096.400,264.000,974.600,821.900,1832.900,283.129,1111.151
375,274.800,1140.300,264.000,974.600,821.900,1832.900,278.964,1125.725
376,278.200,1129.900,264.000,974.600,821.900,1832.900,278.582,1127.813
377,314.400,1271.600,264.000,974.600,821.900,1832.900,296.491,1199.706
378,420.100,1307.300,264.000,974.600,821.900,1832.900,358.296,1253.503
379,287.400,1085.300,264.000,974.600,821.900,1832.900,322.848,1169.402
380,277.900,1088.500,264.000,974.600,821.900,1832.900,300.374,1128.951
381,304.000,1115.200,264.000,974.600,821.900,1832.900,302.187,1122.075
382,285.200,1099.000,264.000,974.600,821.900,1832.900,293.693,1110.538
383,289.100,1064.000,264.000,974.600,821.900,1832.900,291.397,1087.269
384,289.600,1064.400,264.000,974.600,821.900,1832.900,290.498,1075.834
385,279.900,1082.200,264.000,974.600,821.900,1832.900,285.199,1079.017
386,284.800,1097.500,264.000,974.600,821.900,1832.900,285.000,1088.259
387,303.200,1167.200,264.000,974.600,821.900,1832.900,294.100,1127.729
388,336.900,1186.700,264.000,974.600,821.900,1832.900,315.500,1157.215
389,981.300,1308.900,264.000,974.600,981.300,1832.900,648.400,1233.057
390,289.200,1142.900,264.000,974.600,981.300,1832.900,468.800,1187.979
391,282.900,1119.100,264.000,974.600,981.300,1832.900,375.850,1153.539
392,267.800,1123.300,264.000,974.600,981.300,1832.900,321.825,1138.420
393,276.700,1152.900,264.000,974.600,981.300,1832.900,299.262,1145.660
394,279.500,1092.300,264.000,974.600,981.300,1832.900,289.381,1118.980
395,277.300,1074.400,264.000,974.600,981.300,1832.900,283.341,1096.690
396,274.500,1109.900,264.000,974.600,981.300,1832.900,278.920,1103.295
397,304.300,1208.800,264.000,974.600,981.300,1832.900,291.610,1156.047
398,349.900,1766.000,264.000,974.600,981.300,1832.900,320.755,1461.024
399,380.900,1489.700,264.000,974.600,981.300,1832.900,350.828,1475.362
400,344.800,1151.200,264.000,974.600,981.300,1832.900,347.814,1313.281
401,307.300,1093.800,264.000,974.600,981.300,1832.900,327.557,1203.540
402,330.500,1105.900,264.000,974.600,981.300,1832.900,329.028,1154.720
403,291.700,1089.300,264.000,974.600,981.300,1832.900,310.364,1122.010
404,287.100,1136.300,264.000,974.600,981.300,1832.900,298.732,1129.155
405,275.600,1262.900,264.000,974.600,981.300,1832.900,287.166,1196.028
406,312.300,1249.000,264.000,974.600,981.300,1832.900,299.733,1222.514
407,400.600,1868.600,264.000,974.600,981.300,1868.600,350.167,1545.557
408,314.200,1133.300,264.000,974.600,981.300,1868.600,332.183,1339.428
409,269.600,1105.300,264.000,974.600,981.300,1868.600,300.892,1222.364
410,302.300,1122.200,264.000,974.600,981.300,1868.600,301.596,1172.282
411,279.400,1103.100,264.000,974.600,981.300,1868.600,290.498,1137.691
412,274.600,1080.100,264.000,974.600,981.300,1868.600,282.549,1108.896
413,278.100,1084.900,264.000,974.600,981.300,1868.600,280.324,1096.898
414,275.500,1080.700,264.000,974.600,981.300,1868.600,277.912,1088.799
415,296.100,1076.800,264.000,974.600,981.300,1868.600,287.006,1082.799
416,332.800,1143.200,264.000,974.600,981.300,1868.600,309.903,1113.000
417,341.400,1124.400,264.000,974.600,981.300,1868.600,325.652,1118.700
418,303.600,1073.500,264.000,974.600,981.300,1868.600,314.626,1096.100
419,288.800,1089.500,264.000,974.600,981.300,1868.600,301.713,1092.800
420,289.900,1113.500,264.000,974.600,981.300,1868.600,295.806,1103.150
421,277.400,1117.200,264.000,974.600,981.300,1868.600,286.603,1110.175
422,274.800,1134.300,264.000,974.600,981.300,1868.600,280.702,1122.237
423,276.200,1120.000,264.000,974.600,981.300,1868.600,278.451,1121.119
424,277.500,1096.900,264.000,974.600,981.300,1868.600,277.975,1109.009
425,265.800,1132.700,264.000,974.600,981.300,1868.600,271.888,1120.855
426,292.900,1274.200,264.000,974.600,981.300,1868.600,282.394,1197.527
427,417.100,1228.900,264.000,974.600,981.300,1868.600,349.747,1213.214
428,322.600,1159.400,264.000,974.600,981.300,1868.600,336.173,1186.307
429,289.000,1136.500,264.000,974.600,981.300,1868.600,312.587,1161.403
430,291.400,1095.600,264.000,974.600,981.300,1868.600,301.993,1128.502
431,296.600,1076.200,264.000,974.600,981.300,1868.600,299.297,1102.351
432,288.600,1062.300,264.000,974.600,981.300,1868.600,293.948,1082.325
433,286.700,1060.900,264.000,974.600,981.300,1868.600,290.324,1071.613
434,286.600,1065.100,264.000,974.600,981.300,1868.600,288.462,1068.356
435,286.800,1076.900,264.000,974.600,981.300,1868.600,287.631,1072.628
436,298.700,1306.000,264.000,974.600,981.300,1868.600,293.166,1189.314
437,345.400,1180.100,264.000,974.600,981.300,1868.600,319.283,1184.707
438,305.500,1426.200,264.000,974.600,981.300,1868.600,312.391,1305.454
439,477.600,1205.000,264.000,974.600,981.300,1868.600,394.996,1255.227
440,286.300,1131.200,264.000,974.600,981.300,1868.600,340.648,1193.213
441,279.600,1103.200,264.000,974.600,981.300,1868.600,310.124,1148.207
442,313.000,1109.500,264.000,974.600,981.300,1868.600,311.562,1128.853
443,281.100,1103.400,264.000,974.600,981.300,1868.600,296.331,1116.127
444,279.800,1112.400,264.000,974.600,981.300,1868.600,288.065,1114.263
445,277.400,1147.600,264.000,974.600,981.300,1868.600,282.733,1130.932
446,453.400,1299.700,264.000,974.600,981.300,1868.600,368.066,1215.316
447,325.900,1186.800,264.000,974.600,981.300,1868.600,346.983,1201.058
448,416.800,1217.900,264.000,974.600,981.300,1868.600,381.892,1209.479
449,351.000,1097.800,264.000,974.600,981.300,1868.600,366.446,1153.639
450,308.400,1079.400,264.000,974.600,981.300,1868.600,337.423,1116.520
451,288.200,1067.400,264.000,974.600,981.300,1868.600,312.811,1091.960
452,294.300,1094.600,264.000,974.600,981.300,1868.600,303.556,1093.280
453,276.900,1084.700,264.000,974.600,981.300,1868.600,290.228,1088.990
454,278.700,1085.500,264.000,974.600,981.300,1868.600,284.464,1087.245
455,274.600,1275.700,264.000,974.600,981.300,1868.600,279.532,1181.472
456,353.300,1349.000,264.000,974.600,981.300,1868.600,316.416,1265.236
457,967.800,1737.500,264.000,974.600,981.300,1868.600,642.108,1501.368
458,276.700,1134.300,264.000,974.600,981.300,1868.600,459.404,1317.834
459,277.600,1111.800,264.000,974.600,981.300,1868.600,368.502,1214.817
460,282.200,1122.900,264.000,974.600,981.300,1868.600,325.351,1168.859
461,277.500,1090.300,264.000,974.600,981.300,1868.600,301.425,1129.579
462,280.200,1104.100,264.000,974.600,981.300,1868.600,290.813,1116.840
463,289.600,1101.800,264.000,974.600,981.300,1868.600,290.206,1109.320
464,284.200,1173.700,264.000,974.600,981.300,1868.600,287.203,1141.510
465,326.600,1183.900,264.000,974.600,981.300,1868.600,306.902,1162.705
466,447.400,2071.700,264.000,974.600,981.300,2071.700,377.151,1617.202
467,297.200,1080.600,264.000,974.600,981.300,2071.700,337.175,1348.901
468,290.000,1105.600,264.000,974.600,981.300,2071.700,313.588,1227.251
469,276.100,1144.500,264.000,974.600,981.300,2071.700,294.844,1185.875
470,277.800,1085.100,264.000,974.600,981.300,2071.700,286.322,1135.488
471,275.800,1107.700,264.000,974.600,981.300,2071.700,281.061,1121.594
472,276.900,1096.000,264.000,974.600,981.300,2071.700,278.980,1108.797
473,275.400,1192.900,264.000,974.600,981.300,2071.700,277.190,1150.848
474,280.400,1259.000,264.000,974.600,981.300,2071.700,278.795,1204.924
475,345.900,1209.800,264.000,974.600,981.300,2071.700,312.348,1207.362
476,306.000,1125.300,264.000,974.600,981.300,2071.700,309.174,1166.331
477,280.200,1117.400,264.000,974.600,981.300,2071.700,294.687,1141.866
478,280.500,1113.600,264.000,974.600,981.300,2071.700,287.593,1127.733
479,286.400,1088.600,264.000,974.600,981.300,2071.700,286.997,1108.166
480,275.800,1098.500,264.000,974.600,981.300,2071.700,281.398,1103.333
481,287.500,1106.200,264.000,974.600,981.300,2071.700,284.449,1104.767
482,285.700,1050.100,264.000,974.600,981.300,2071.700,285.075,1077.433
483,283.700,1154.500,264.000,974.600,981.300,2071.700,284.387,1115.967
484,315.700,1468.500,264.000,974.600,981.300,2071.700,300.044,1292.233
485,370.900,1171.300,264.000,974.600,981.300,2071.700,335.472,1231.767
486,303.100,1091.300,264.000,974.600,981.300,2071.700,319.286,1161.533
487,279.900,1102.000,264.000,974.600,981.300,2071.700,299.593,1131.767
488,279.900,1093.400,264.000,974.600,981.300,2071.700,289.746,1112.583
489,278.900,1098.700,264.000,974.600,981.300,2071.700,284.323,1105.642
490,278.500,1102.500,264.000,974.600,981.300,2071.700,281.412,1104.071
491,275.800,1136.300,264.000,974.600,981.300,2071.700,278.606,1120.185
492,278.000,1126.500,264.000,974.600,981.300,2071.700,278.303,1123.343
493,362.700,1114.700,264.000,974.600,981.300,2071.700,320.501,1119.021
494,280.600,1123.000,264.000,974.600,981.300,2071.700,300.551,1121.011
495,337.300,1164.400,264.000,974.600,981.300,2071.700,318.925,1142.705
496,345.400,1146.100,264.000,974.600,981.300,2071.700,332.163,1144.403
497,311.300,1120.100,264.000,974.600,981.300,2071.700,321.731,1132.251
498,289.400,1080.200,264.000,974.600,981.300,2071.700,305.566,1106.226
499,285.800,1090.100,264.000,974.600,981.300,2071.700,295.683,1098.163
500,284.800,1074.800,264.000,974.600,981.300,2071.700,290.241,1086.481
501,277.400,1091.700,264.000,974.600,981.300,2071.700,283.821,1089.091
502,277.100,1076.200,264.000,974.600,981.300,2071.700,280.460,1082.645
503,281.800,1112.300,264.000,974.600,981.300,2071.700,281.130,1097.473
504,285.300,1133.600,264.000,974.600,981.300,2071.700,283.215,1115.536
505,319.900,1182.600,264.000,974.600,981.300,2071.700,301.558,1149.068
506,337.700,1747.600,264.000,974.600,981.300,2071.700,319.629,1448.334
507,289.200,1130.600,264.000,974.600,981.300,2071.700,304.414,1289.467
508,282.000,1129.900,264.000,974.600,981.300,2071.700,293.207,1209.684
509,277.400,1131.700,264.000,974.600,981.300,2071.700,285.304,1170.692
510,265.900,1122.800,264.000,974.600,981.300,2071.700,275.602,1146.746
511,284.700,1078.900,264.000,974.600,981.300,2071.700,280.151,1112.823
512,368.400,1085.700,264.000,974.600,981.300,2071.700,324.275,1099.261
513,300.100,1075.700,264.000,974.600,981.300,2071.700,312.188,1087.481
514,287.000,1117.500,264.000,974.600,981.300,2071.700,299.594,1102.490
515,370.600,1442.800,264.000,974.600,981.300,2071.700,335.097,1272.645
516,343.100,1130.300,264.000,974.600,981.300,2071.700,339.098,1201.473
517,280.100,1119.200,264.000,974.600,981.300,2071.700,309.599,1160.336
518,276.900,1071.500,264.000,974.600,981.300,2071.700,293.250,1115.918
519,277.000,1079.600,264.000,974.600,981.300,2071.700,285.125,1097.759
520,278.300,1091.400,264.000,974.600,981.300,2071.700,281.712,1094.580
521,275.100,1133.400,264.000,974.600,981.300,2071.700,278.406,1113.990
522,272.800,1105.800,264.000,974.600,981.300,2071.700,275.603,1109.895
523,279.900,1095.300,264.000,974.600,981.300,2071.700,277.752,1102.597
524,278.900,1136.200,264.000,974.600,981.300,2071.700,278.326,1119.399
525,312.900,1210.400,264.000,974.600,981.300,2071.700,295.613,1164.899
526,325.200,1188.900,264.000,974.600,981.300,2071.700,310.406,1176.900
527,295.000,1108.600,264.000,974.600,981.300,2071.700,302.703,1142.750
528,340.300,1108.700,264.000,974.600,981.300,2071.700,321.502,1125.725
529,286.100,1067.400,264.000,974.600,981.300,2071.700,303.801,1096.562
530,285.600,1092.600,264.000,974.600,981.300,2071.700,294.700,1094.581
531,284.400,1135.200,264.000,974.600,981.300,2071.700,289.550,1114.891
532,320.300,1174.300,264.000,974.600,981.300,2071.700,304.925,1144.595
533,280.200,1188.300,264.000,974.600,981.300,2071.700,292.563,1166.448
534,267.300,1129.300,264.000,974.600,981.300,2071.700,279.931,1147.874
535,380.300,1277.400,264.000,974.600,981.300,2071.700,330.116,1212.637
536,324.700,1120.200,264.000,974.600,981.300,2071.700,327.408,1166.418
537,272.100,1092.800,264.000,974.600,981.300,2071.700,299.754,1129.609
538,278.700,1088.100,264.000,974.600,981.300,2071.700,289.227,1108.855
539,276.700,1090.700,264.000,974.600,981.300,2071.700,282.963,1099.777
540,284.600,1089.800,264.000,974.600,981.300,2071.700,283.782,1094.789
541,275.300,1273.900,264.000,974.600,981.300,2071.700,279.541,1184.344
542,325.800,1221.300,264.000,974.600,981.300,2071.700,302.670,1202.822
543,322.600,1145.900,264.000,974.600,981.300,2071.700,312.635,1174.361
544,291.600,1172.500,264.000,974.600,981.300,2071.700,302.118,1173.431
545,371.800,1496.300,264.000,974.600,981.300,2071.700,336.959,1334.865
546,350.600,1139.000,264.000,974.600,981.300,2071.700,343.779,1236.933
547,307.400,1078.500,264.000,974.600,981.300,2071.700,325.590,1157.716
548,282.300,1122.500,264.000,974.600,981.300,2071.700,303.945,1140.108
549,278.200,1106.300,264.000,974.600,981.300,2071.700,291.072,1123.204
550,278.000,1138.400,264.000,974.600,981.300,2071.700,284.536,1130.802
551,295.500,1100.200,264.000,974.600,981.300,2071.700,290.018,1115.501
552,302.000,1095.400,264.000,974.600,981.300,2071.700,296.009,1105.451
553,269.800,1130.000,264.000,974.600,981.300,2071.700,282.905,1117.725
554,286.600,1165.200,264.000,974.600,981.300,2071.700,284.752,1141.463
555,349.000,1193.800,264.000,974.600,981.300,2071.700,316.876,1167.631
556,302.900,1125.100,264.000,974.600,981.300,2071.700,309.888,1146.366
557,276.700,1108.700,264.000,974.600,981.300,2071.700,293.294,1127.533
558,279.400,1126.900,264.000,974.600,981.300,2071.700,286.347,1127.216
559,289.000,1088.100,264.000,974.600,981.300,2071.700,287.674,1107.658
560,319.400,1140.600,264.000,974.600,981.300,2071.700,303.537,1124.129
561,296.700,1075.600,264.000,974.600,981.300,2071.700,300.118,1099.865
562,286.300,1085.400,264.000,974.600,981.300,2071.700,293.209,1092.632
563,288.000,1093.200,264.000,974.600,981.300,2071.700,290.605,1092.916
564,330.900,1182.400,264.000,974.600,981.300,2071.700,310.752,1137.658
565,343.900,1205.700,264.000,974.600,981.300,2071.700,327.326,1171.679
566,308.200,1138.200,264.000,974.600,981.300,2071.700,317.763,1154.940
567,278.300,1081.500,264.000,974.600,981.300,2071.700,298.032,1118.220
568,268.100,1084.000,264.000,974.600,981.300,2071.700,283.066,1101.110
569,278.500,1191.500,264.000,974.600,981.300,2071.700,280.783,1146.305
570,286.300,1108.400,264.000,974.600,981.300,2071.700,283.541,1127.352
571,301.400,1127.600,264.000,974.600,981.300,2071.700,292.471,1127.476
572,291.000,1091.600,264.000,974.600,981.300,2071.700,291.735,1109.538
573,278.900,1106.500,264.000,974.600,981.300,2071.700,285.318,1108.019
574,370.000,1215.700,264.000,974.600,981.300,2071.700,327.659,1161.860
575,364.900,1523.300,264.000,974.600,981.300,2071.700,346.279,1342.580
576,312.200,1089.300,264.000,974.600,981.300,2071.700,329.240,1215.940
577,293.600,1083.500,264.000,974.600,981.300,2071.700,311.420,1149.720
578,314.900,1169.500,264.000,974.600,981.300,2071.700,313.160,1159.610
579,410.300,1099.700,264.000,974.600,981.300,2071.700,361.730,1129.655
580,297.900,1107.800,264.000,974.600,981.300,2071.700,329.815,1118.727
581,283.400,1088.300,264.000,974.600,981.300,2071.700,306.607,1103.514
582,278.300,1093.000,264.000,974.600,981.300,2071.700,292.454,1098.257
583,277.700,1103.000,264.000,974.600,981.300,2071.700,285.077,1100.628
584,289.100,1160.500,264.000,974.600,981.300,2071.700,287.088,1130.564
585,318.200,1150.700,264.000,974.600,981.300,2071.700,302.644,1140.632
586,291.500,1117.000,264.000,974.600,981.300,2071.700,297.072,1128.816
587,312.700,1253.400,264.000,974.600,981.300,2071.700,304.886,1191.108
588,283.100,1328.100,264.000,974.600,981.300,2071.700,293.993,1259.604
589,302.300,1170.200,264.000,974.600,981.300,2071.700,298.147,1214.902
590,285.700,1105.700,264.000,974.600,981.300,2071.700,291.923,1160.301
591,290.500,1080.100,264.000,974.600,981.300,2071.700,291.212,1120.201
592,294.300,1078.700,264.000,974.600,981.300,2071.700,292.756,1099.450
593,329.800,1086.000,264.000,974.600,981.300,2071.700,311.278,1092.725
594,317.600,1151.100,264.000,974.600,981.300,2071.700,314.439,1121.913
595,403.800,1330.000,264.000,974.600,981.300,2071.700,359.119,1225.956
596,347.200,1143.700,264.000,974.600,981.300,2071.700,353.160,1184.828
597,302.200,1182.000,264.000,974.600,981.300,2071.700,327.680,1183.414
598,338.500,1515.600,264.000,974.600,981.300,2071.700,333.090,1349.507
599,450.800,1537.700,264.000,974.600,981.300,2071.700,391.945,1443.604
600,402.700,1483.000,264.000,974.600,981.300,2071.700,397.322,1463.302
