Time/Iteration, TempCalcIterTime(us), ColorCalcIterTime(us), TempCalcIterBest(us), ColorCalcIterBest(us), TempCalcIterWorst(us), ColorCalcIterWorst(us), TempCalcIterAvg(us), ColorCalcIterAvg(us)
91,316.400,1143.900,271.600,1075.500,693.700,2011.300,317.983,1176.135
92,280.400,1141.300,271.600,1075.500,693.700,2011.300,299.191,1158.718
93,277.000,1124.500,271.600,1075.500,693.700,2011.300,288.096,1141.609
94,282.100,1097.500,271.600,1075.500,693.700,2011.300,285.098,1119.554
95,285.900,1085.900,271.600,1075.500,693.700,2011.300,285.499,1102.727
96,285.700,1577.100,271.600,1075.500,693.700,2011.300,285.599,1339.914
97,382.000,1139.300,271.600,1075.500,693.700,2011.300,333.800,1239.607
98,333.600,1208.100,271.600,1075.500,693.700,2011.300,333.700,1223.853
99,416.000,1285.300,271.600,1075.500,693.700,2011.300,374.850,1254.577
100,320.100,1153.600,271.600,1075.500,693.700,2011.300,347.475,1204.088
101,284.900,1223.200,271.600,1075.500,693.700,2011.300,316.187,1213.644
102,388.100,1476.500,271.600,1075.500,693.700,2011.300,352.144,1345.072
103,465.100,1409.100,271.600,1075.500,693.700,2011.300,408.622,1377.086
104,307.100,1418.200,271.600,1075.500,693.700,2011.300,357.861,1397.643
105,678.100,1878.100,271.600,1075.500,693.700,2011.300,517.980,1637.872
106,431.400,1758.900,271.600,1075.500,693.700,2011.300,474.690,1698.386
107,890.100,2404.600,271.600,1075.500,890.100,2404.600,682.395,2051.493
108,692.900,1495.200,271.600,1075.500,890.100,2404.600,687.648,1773.346
109,307.900,1225.800,271.600,1075.500,890.100,2404.600,497.774,1499.573
110,313.100,1364.800,271.600,1075.500,890.100,2404.600,405.437,1432.187
111,487.400,1541.100,271.600,1075.500,890.100,2404.600,446.418,1486.643
112,482.200,1181.100,271.600,1075.500,890.100,2404.600,464.309,1333.872
113,482.500,1578.100,271.600,1075.500,890.100,2404.600,473.405,1455.986
114,490.500,1739.900,271.600,1075.500,890.100,2404.600,481.952,1597.943
115,440.500,1640.600,271.600,1075.500,890.100,2404.600,461.226,1619.271
116,407.000,1305.700,271.600,1075.500,890.100,2404.600,434.113,1462.486
117,416.900,2101.200,271.600,1075.500,890.100,2404.600,425.507,1781.843
118,663.600,1644.200,271.600,1075.500,890.100,2404.600,544.553,1713.021
119,471.200,1558.200,271.600,1075.500,890.100,2404.600,507.877,1635.611
120,375.900,2122.700,271.600,1075.500,890.100,2404.600,441.888,1879.155
121,544.300,1487.400,271.600,1075.500,890.100,2404.600,493.094,1683.278
122,332.700,1248.300,271.600,1075.500,890.100,2404.600,412.897,1465.789
123,294.000,1270.400,271.600,1075.500,890.100,2404.600,353.449,1368.094
124,300.600,1182.800,271.600,1075.500,890.100,2404.600,327.024,1275.447
125,290.900,1384.900,271.600,1075.500,890.100,2404.600,308.962,1330.174
126,347.200,1234.600,271.600,1075.500,890.100,2404.600,328.081,1282.387
127,344.800,1627.200,271.600,1075.500,890.100,2404.600,336.441,1454.793
128,482.400,1351.700,271.600,1075.500,890.100,2404.600,409.420,1403.247
129,674.300,1832.300,271.600,1075.500,890.100,2404.600,541.860,1617.773
130,406.100,2233.700,271.600,1075.500,890.100,2404.600,473.980,1925.737
131,609.600,2192.300,271.600,1075.500,890.100,2404.600,541.790,2059.018
132,472.400,1568.900,271.600,1075.500,890.100,2404.600,507.095,1813.959
133,530.800,1445.200,271.600,1075.500,890.100,2404.600,518.948,1629.580
134,338.800,1594.900,271.600,1075.500,890.100,2404.600,428.874,1612.240
135,735.300,1916.700,271.600,1075.500,890.100,2404.600,582.087,1764.470
136,724.800,1746.200,271.600,1075.500,890.100,2404.600,653.443,1755.335
137,618.000,1614.300,271.600,1075.500,890.100,2404.600,635.722,1684.817
138,388.000,1804.500,271.600,1075.500,890.100,2404.600,511.861,1744.659
139,364.100,1347.700,271.600,1075.500,890.100,2404.600,437.980,1546.179
140,324.700,1307.900,271.600,1075.500,890.100,2404.600,381.340,1427.040
141,310.800,1402.600,271.600,1075.500,890.100,2404.600,346.070,1414.820
142,690.100,2419.600,271.600,1075.500,890.100,2419.600,518.085,1917.210
143,661.400,1688.900,271.600,1075.500,890.100,2419.600,589.743,1803.055
144,856.300,1853.100,271.600,1075.500,890.100,2419.600,723.021,1828.077
145,424.500,1465.400,271.600,1075.500,890.100,2419.600,573.761,1646.739
146,885.500,1878.600,271.600,1075.500,890.100,2419.600,729.630,1762.669
147,494.100,1959.000,271.600,1075.500,890.100,2419.600,611.865,1860.835
148,875.900,1976.100,271.600,1075.500,890.100,2419.600,743.883,1918.467
149,387.500,1288.400,271.600,1075.500,890.100,2419.600,565.691,1603.434
150,335.000,1401.700,271.600,1075.500,890.100,2419.600,450.346,1502.567
151,395.600,1462.400,271.600,1075.500,890.100,2419.600,422.973,1482.483
152,340.000,1279.500,271.600,1075.500,890.100,2419.600,381.486,1380.992
153,300.800,1368.200,271.600,1075.500,890.100,2419.600,341.143,1374.596
154,797.000,2051.600,271.600,1075.500,890.100,2419.600,569.072,1713.098
155,426.100,1811.900,271.600,1075.500,890.100,2419.600,497.586,1762.499
156,479.000,1722.400,271.600,1075.500,890.100,2419.600,488.293,1742.449
157,601.600,1795.100,271.600,1075.500,890.100,2419.600,544.946,1768.775
158,329.200,1141.900,271.600,1075.500,890.100,2419.600,437.073,1455.337
159,290.300,1125.100,271.600,1075.500,890.100,2419.600,363.687,1290.219
160,291.400,1116.400,271.600,1075.500,890.100,2419.600,327.543,1203.309
161,275.400,1138.100,271.600,1075.500,890.100,2419.600,301.472,1170.705
162,288.100,1151.700,271.600,1075.500,890.100,2419.600,294.786,1161.202
163,288.800,1280.500,271.600,1075.500,890.100,2419.600,291.793,1220.851
164,373.100,1595.200,271.600,1075.500,890.100,2419.600,332.446,1408.026
165,306.100,1187.100,271.600,1075.500,890.100,2419.600,319.273,1297.563
166,333.900,1197.000,271.600,1075.500,890.100,2419.600,326.587,1247.281
167,292.300,1181.800,271.600,1075.500,890.100,2419.600,309.443,1214.541
168,279.800,1155.700,271.600,1075.500,890.100,2419.600,294.622,1185.120
169,276.400,1178.100,271.600,1075.500,890.100,2419.600,285.511,1181.610
170,277.900,1139.300,271.600,1075.500,890.100,2419.600,281.705,1160.455
171,276.600,1151.500,271.600,1075.500,890.100,2419.600,279.153,1155.978
172,276.700,1167.600,271.600,1075.500,890.100,2419.600,277.926,1161.789
173,283.200,1371.900,271.600,1075.500,890.100,2419.600,280.563,1266.844
174,390.800,1294.000,271.600,1075.500,890.100,2419.600,335.682,1280.422
175,323.600,1268.000,271.600,1075.500,890.100,2419.600,329.641,1274.211
176,330.100,1136.700,271.600,1075.500,890.100,2419.600,329.870,1205.456
177,290.300,1130.100,271.600,1075.500,890.100,2419.600,310.085,1167.778
178,294.900,1126.500,271.600,1075.500,890.100,2419.600,302.493,1147.139
179,286.500,1174.500,271.600,1075.500,890.100,2419.600,294.496,1160.819
180,276.900,1178.300,271.600,1075.500,890.100,2419.600,285.698,1169.560
181,277.800,1194.700,271.600,1075.500,890.100,2419.600,281.749,1182.130
182,274.700,1178.900,271.600,1075.500,890.100,2419.600,278.225,1180.515
183,290.900,1522.700,271.600,1075.500,890.100,2419.600,284.562,1351.607
184,469.700,1469.500,271.600,1075.500,890.100,2419.600,377.131,1410.554
185,292.500,1331.700,271.600,1075.500,890.100,2419.600,334.816,1371.127
186,315.900,1192.800,271.600,1075.500,890.100,2419.600,325.358,1281.963
187,312.800,1209.500,271.600,1075.500,890.100,2419.600,319.079,1245.732
188,277.200,1180.000,271.600,1075.500,890.100,2419.600,298.139,1212.866
189,276.200,1192.900,271.600,1075.500,890.100,2419.600,287.170,1202.883
190,287.600,1176.100,271.600,1075.500,890.100,2419.600,287.385,1189.491
191,290.000,1155.200,271.600,1075.500,890.100,2419.600,288.692,1172.346
192,299.400,1560.900,271.600,1075.500,890.100,2419.600,294.046,1366.623
193,612.100,1585.500,271.600,1075.500,890.100,2419.600,453.073,1476.061
194,342.400,1306.600,271.600,1075.500,890.100,2419.600,397.737,1391.331
195,322.800,1318.200,271.600,1075.500,890.100,2419.600,360.268,1354.765
196,276.300,1223.000,271.600,1075.500,890.100,2419.600,318.284,1288.883
197,277.600,1214.400,271.600,1075.500,890.100,2419.600,297.942,1251.641
198,289.900,1201.800,271.600,1075.500,890.100,2419.600,293.921,1226.721
199,265.600,1220.800,265.600,1075.500,890.100,2419.600,279.761,1223.760
200,277.000,1234.300,265.600,1075.500,890.100,2419.600,278.380,1229.030
201,314.100,1435.500,265.600,1075.500,890.100,2419.600,296.240,1332.265
202,376.800,1354.100,265.600,1075.500,890.100,2419.600,336.520,1343.183
203,283.500,1269.400,265.600,1075.500,890.100,2419.600,310.010,1306.291
204,278.300,1239.700,265.600,1075.500,890.100,2419.600,294.155,1272.996
205,278.800,1238.700,265.600,1075.500,890.100,2419.600,286.478,1255.848
206,292.200,1214.800,265.600,1075.500,890.100,2419.600,289.339,1235.324
207,292.700,1211.700,265.600,1075.500,890.100,2419.600,291.019,1223.512
208,293.800,1229.400,265.600,1075.500,890.100,2419.600,292.410,1226.456
209,292.300,2292.600,265.600,1075.500,890.100,2419.600,292.355,1759.528
210,569.300,6802.300,265.600,1075.500,890.100,6802.300,430.827,4280.914
211,437.800,2918.800,265.600,1075.500,890.100,6802.300,434.314,3599.857
212,315.600,2441.300,265.600,1075.500,890.100,6802.300,374.957,3020.578
213,274.500,3373.600,265.600,1075.500,890.100,6802.300,324.728,3197.089
214,572.500,2496.700,265.600,1075.500,890.100,6802.300,448.614,2846.895
215,319.400,3851.800,265.600,1075.500,890.100,6802.300,384.007,3349.347
216,470.700,2844.000,265.600,1075.500,890.100,6802.300,427.354,3096.674
217,279.700,2515.700,265.600,1075.500,890.100,6802.300,353.527,2806.187
218,307.300,3494.500,265.600,1075.500,890.100,6802.300,330.413,3150.343
219,354.500,3570.400,265.600,1075.500,890.100,6802.300,342.457,3360.372
220,295.200,3009.900,265.600,1075.500,890.100,6802.300,318.828,3185.136
221,277.700,2561.000,265.600,1075.500,890.100,6802.300,298.264,2873.068
222,294.200,3594.600,265.600,1075.500,890.100,6802.300,296.232,3233.834
223,482.900,4235.500,265.600,1075.500,890.100,6802.300,389.566,3734.667
224,448.100,2917.700,265.600,1075.500,890.100,6802.300,418.833,3326.183
225,402.600,2603.600,265.600,1075.500,890.100,6802.300,410.717,2964.892
226,353.900,2750.500,265.600,1075.500,890.100,6802.300,382.308,2857.696
227,379.700,3670.600,265.600,1075.500,890.100,6802.300,381.004,3264.148
228,408.000,2430.600,265.600,1075.500,890.100,6802.300,394.502,2847.374
229,282.100,3689.600,265.600,1075.500,890.100,6802.300,338.301,3268.487
230,277.200,2854.800,265.600,1075.500,890.100,6802.300,307.751,3061.643
231,310.900,1829.800,265.600,1075.500,890.100,6802.300,309.325,2445.722
232,277.500,2542.200,265.600,1075.500,890.100,6802.300,293.413,2493.961
233,463.300,3460.300,265.600,1075.500,890.100,6802.300,378.356,2977.130
234,451.200,6023.700,265.600,1075.500,890.100,6802.300,414.778,4500.415
235,362.400,3695.300,265.600,1075.500,890.100,6802.300,388.589,4097.858
236,556.000,4031.600,265.600,1075.500,890.100,6802.300,472.295,4064.729
237,424.400,2311.400,265.600,1075.500,890.100,6802.300,448.347,3188.064
238,417.400,3088.800,265.600,1075.500,890.100,6802.300,432.874,3138.432
239,405.800,3069.400,265.600,1075.500,890.100,6802.300,419.337,3103.916
240,827.500,3516.100,265.600,1075.500,890.100,6802.300,623.418,3310.008
241,857.700,5300.300,265.600,1075.500,890.100,6802.300,740.559,4305.154
242,574.600,4017.600,265.600,1075.500,890.100,6802.300,657.580,4161.377
243,390.500,3990.000,265.600,1075.500,890.100,6802.300,524.040,4075.689
244,376.300,3588.800,265.600,1075.500,890.100,6802.300,450.170,3832.244
245,359.800,4123.000,265.600,1075.500,890.100,6802.300,404.985,3977.622
246,507.500,2976.200,265.600,1075.500,890.100,6802.300,456.242,3476.911
247,317.100,5350.100,265.600,1075.500,890.100,6802.300,386.671,4413.506
248,374.300,6383.300,265.600,1075.500,890.100,6802.300,380.486,5398.403
249,314.300,5251.300,265.600,1075.500,890.100,6802.300,347.393,5324.851
250,508.000,4862.400,265.600,1075.500,890.100,6802.300,427.696,5093.626
251,579.300,3584.600,265.600,1075.500,890.100,6802.300,503.498,4339.113
252,505.300,3920.900,265.600,1075.500,890.100,6802.300,504.399,4130.006
253,479.400,6492.000,265.600,1075.500,890.100,6802.300,491.900,5311.003
254,587.000,5416.700,265.600,1075.500,890.100,6802.300,539.450,5363.852
255,658.400,4371.300,265.600,1075.500,890.100,6802.300,598.925,4867.576
256,1481.900,8159.500,265.600,1075.500,1481.900,8159.500,1040.412,6513.538
257,663.500,5109.700,265.600,1075.500,1481.900,8159.500,851.956,5811.619
258,694.100,5355.600,265.600,1075.500,1481.900,8159.500,773.028,5583.609
259,562.500,6753.300,265.600,1075.500,1481.900,8159.500,667.764,6168.455
260,401.600,3425.400,265.600,1075.500,1481.900,8159.500,534.682,4796.927
261,502.400,5200.500,265.600,1075.500,1481.900,8159.500,518.541,4998.714
262,410.700,5193.400,265.600,1075.500,1481.900,8159.500,464.621,5096.057
263,378.500,3982.300,265.600,1075.500,1481.900,8159.500,421.560,4539.178
264,503.800,4426.000,265.600,1075.500,1481.900,8159.500,462.680,4482.589
265,555.400,5564.900,265.600,1075.500,1481.900,8159.500,509.040,5023.745
266,416.200,4377.400,265.600,1075.500,1481.900,8159.500,462.620,4700.572
267,609.000,7207.700,265.600,1075.500,1481.900,8159.500,535.810,5954.136
268,461.800,4586.600,265.600,1075.500,1481.900,8159.500,498.805,5270.368
269,761.300,5690.600,265.600,1075.500,1481.900,8159.500,630.053,5480.484
270,729.500,5248.400,265.600,1075.500,1481.900,8159.500,679.776,5364.442
271,642.200,3054.300,265.600,1075.500,1481.900,8159.500,660.988,4209.371
272,811.700,4046.300,265.600,1075.500,1481.900,8159.500,736.344,4127.836
273,1065.200,5606.200,265.600,1075.500,1481.900,8159.500,900.772,4867.018
274,1032.200,5607.900,265.600,1075.500,1481.900,8159.500,966.486,5237.459
275,1131.600,7040.300,265.600,1075.500,1481.900,8159.500,1049.043,6138.879
276,436.400,4108.000,265.600,1075.500,1481.900,8159.500,742.722,5123.440
277,617.400,4504.500,265.600,1075.500,1481.900,8159.500,680.061,4813.970
278,614.300,5733.700,265.600,1075.500,1481.900,8159.500,647.180,5273.835
279,604.500,3596.500,265.600,1075.500,1481.900,8159.500,625.840,4435.167
280,558.100,5051.300,265.600,1075.500,1481.900,8159.500,591.970,4743.234
281,643.800,3839.900,265.600,1075.500,1481.900,8159.500,617.885,4291.567
282,605.700,5365.200,265.600,1075.500,1481.900,8159.500,611.793,4828.383
283,581.200,6721.400,265.600,1075.500,1481.900,8159.500,596.496,5774.892
284,718.400,7011.400,265.600,1075.500,1481.900,8159.500,657.448,6393.146
285,524.600,5398.500,265.600,1075.500,1481.900,8159.500,591.024,5895.823
286,735.000,5747.400,265.600,1075.500,1481.900,8159.500,663.012,5821.611
287,548.500,2903.800,265.600,1075.500,1481.900,8159.500,605.756,4362.706
288,892.800,6718.600,265.600,1075.500,1481.900,8159.500,749.278,5540.653
289,2494.700,3181.500,265.600,1075.500,2494.700,8159.500,1621.989,4361.076
290,717.900,7171.500,265.600,1075.500,2494.700,8159.500,1169.945,5766.288
291,2486.800,5862.400,265.600,1075.500,2494.700,8159.500,1828.372,5814.344
292,654.900,4226.700,265.600,1075.500,2494.700,8159.500,1241.636,5020.522
293,501.600,4285.800,265.600,1075.500,2494.700,8159.500,871.618,4653.161
294,679.400,3998.100,265.600,1075.500,2494.700,8159.500,775.509,4325.631
295,377.600,1280.000,265.600,1075.500,2494.700,8159.500,576.555,2802.815
296,299.400,1223.000,265.600,1075.500,2494.700,8159.500,437.977,2012.908
297,296.900,1160.900,265.600,1075.500,2494.700,8159.500,367.439,1586.904
298,328.400,1207.500,265.600,1075.500,2494.700,8159.500,347.919,1397.202
299,277.800,1149.800,265.600,1075.500,2494.700,8159.500,312.860,1273.501
300,397.100,1385.900,265.600,1075.500,2494.700,8159.500,354.980,1329.700
301,454.900,1243.900,265.600,1075.500,2494.700,8159.500,404.940,1286.800
302,293.000,1253.700,265.600,1075.500,2494.700,8159.500,348.970,1270.250
303,363.000,1299.200,265.600,1075.500,2494.700,8159.500,355.985,1284.725
304,364.100,1213.900,265.600,1075.500,2494.700,8159.500,360.042,1249.313
305,299.700,1153.100,265.600,1075.500,2494.700,8159.500,329.871,1201.206
306,293.800,1164.500,265.600,1075.500,2494.700,8159.500,311.836,1182.853
307,288.600,1241.300,265.600,1075.500,2494.700,8159.500,300.218,1212.077
308,511.900,5574.500,265.600,1075.500,2494.700,8159.500,406.059,3393.288
309,473.500,4409.800,265.600,1075.500,2494.700,8159.500,439.779,3901.544
310,608.300,4908.500,265.600,1075.500,2494.700,8159.500,524.040,4405.022
311,314.500,7081.800,265.600,1075.500,2494.700,8159.500,419.270,5743.411
312,513.600,4691.700,265.600,1075.500,2494.700,8159.500,466.435,5217.556
313,465.300,4664.700,265.600,1075.500,2494.700,8159.500,465.867,4941.128
314,402.400,4343.200,265.600,1075.500,2494.700,8159.500,434.134,4642.164
315,569.200,5444.800,265.600,1075.500,2494.700,8159.500,501.667,5043.482
316,332.000,3358.400,265.600,1075.500,2494.700,8159.500,416.833,4200.941
317,525.200,4829.900,265.600,1075.500,2494.700,8159.500,471.017,4515.420
318,616.900,6115.000,265.600,1075.500,2494.700,8159.500,543.958,5315.210
319,1045.600,5570.000,265.600,1075.500,2494.700,8159.500,794.779,5442.605
320,1468.000,6071.200,265.600,1075.500,2494.700,8159.500,1131.390,5756.903
321,733.200,3960.500,265.600,1075.500,2494.700,8159.500,932.295,4858.701
322,1065.500,4657.200,265.600,1075.500,2494.700,8159.500,998.897,4757.951
323,1133.900,5147.400,265.600,1075.500,2494.700,8159.500,1066.399,4952.675
324,703.400,4875.600,265.600,1075.500,2494.700,8159.500,884.899,4914.138
325,1384.400,7421.100,265.600,1075.500,2494.700,8159.500,1134.650,6167.619
326,593.000,4722.300,265.600,1075.500,2494.700,8159.500,863.825,5444.959
327,414.200,4211.700,265.600,1075.500,2494.700,8159.500,639.012,4828.330
328,720.900,5079.500,265.600,1075.500,2494.700,8159.500,679.956,4953.915
329,577.300,1643.600,265.600,1075.500,2494.700,8159.500,628.628,3298.757
330,418.200,1462.800,265.600,1075.500,2494.700,8159.500,523.414,2380.779
331,626.300,2378.300,265.600,1075.500,2494.700,8159.500,574.857,2379.539
332,411.200,2789.100,265.600,1075.500,2494.700,8159.500,493.029,2584.320
333,867.000,4668.300,265.600,1075.500,2494.700,8159.500,680.014,3626.310
334,1143.900,4259.600,265.600,1075.500,2494.700,8159.500,911.957,3942.955
335,355.400,6066.600,265.600,1075.500,2494.700,8159.500,633.679,5004.777
336,664.400,4443.200,265.600,1075.500,2494.700,8159.500,649.039,4723.989
337,936.500,5600.200,265.600,1075.500,2494.700,8159.500,792.770,5162.094
338,735.400,5425.300,265.600,1075.500,2494.700,8159.500,764.085,5293.697
339,682.000,2979.700,265.600,1075.500,2494.700,8159.500,723.042,4136.699
340,319.900,1866.900,265.600,1075.500,2494.700,8159.500,521.471,3001.799
341,277.700,3225.700,265.600,1075.500,2494.700,8159.500,399.586,3113.750
342,345.600,4669.100,265.600,1075.500,2494.700,8159.500,372.593,3891.425
343,406.000,3481.500,265.600,1075.500,2494.700,8159.500,389.296,3686.462
344,300.400,2354.200,265.600,1075.500,2494.700,8159.500,344.848,3020.331
345,268.600,3502.100,265.600,1075.500,2494.700,8159.500,306.724,3261.216
346,379.700,3673.400,265.600,1075.500,2494.700,8159.500,343.212,3467.308
347,392.800,2426.700,265.600,1075.500,2494.700,8159.500,368.006,2947.004
348,327.700,4068.000,265.600,1075.500,2494.700,8159.500,347.853,3507.502
349,289.800,4811.900,265.600,1075.500,2494.700,8159.500,318.827,4159.701
350,367.900,2102.100,265.600,1075.500,2494.700,8159.500,343.363,3130.900
351,865.100,5360.600,265.600,1075.500,2494.700,8159.500,604.232,4245.750
352,506.300,5590.400,265.600,1075.500,2494.700,8159.500,555.266,4918.075
353,687.000,4878.500,265.600,1075.500,2494.700,8159.500,621.133,4898.288
354,1103.600,4921.100,265.600,1075.500,2494.700,8159.500,862.366,4909.694
355,600.000,6359.100,265.600,1075.500,2494.700,8159.500,731.183,5634.397
356,665.800,4266.500,265.600,1075.500,2494.700,8159.500,698.492,4950.448
357,717.200,3536.600,265.600,1075.500,2494.700,8159.500,707.846,4243.524
358,546.300,5688.600,265.600,1075.500,2494.700,8159.500,627.073,4966.062
359,608.600,5525.800,265.600,1075.500,2494.700,8159.500,617.836,5245.931
